南部,中部,北部,東部,離島
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.03682926322784286,0.045752022302454176,0.06533283932320613,0.041290642765148516,0.0034940600978336823
0.17446631780048177,0.22581082522127263,0.2215017907867111,0.20013857151087722,0.025157232704402517
0.3258036381759283,0.40385265755678434,0.40453254291712976,0.3648281478663563,0.123340321453529
0.5266290804884126,0.3544262145240163,0.4535630480424849,0.4405276475062144,0.19654088050314467
0.6455426115125841,0.6598449187270539,0.4598616771643819,0.652693765119819,0.21069182389937108
0.7119507434172274,0.7134896333196229,0.5918858836606151,0.7127201883684251,0.29594689028651294
0.7181483096602708,0.7157031214295507,0.60324811658639,0.7169257155449107,0.1408106219426974
0.6788427194949747,0.6802690309705528,0.5763863159194763,0.6795558752327637,0.09224318658280922
0.5988682614835119,0.6068963941318952,0.5359392367543535,0.6028823278077036,0.05433263452131376
0.49431638840435244,0.5008165379400698,0.44578238853896507,0.4975664631722111,0.06464011180992313
0.2826646731456101,0.2274835092850723,0.3294430035815734,0.2550740912153412,0.09067085953878407
0.02197026331090622,0.12931462608351232,0.20093861924169445,0.07564244469720927,0.04821802935010482
0.015689633690505855,0.008345139618847404,0.11955045078424106,0.01201738665467663,0.005415793151642209
0.00018066284575130826,9.140350075407889e-06,0.11004075583549462,9.490159791335807e-05,0.0010482180293501049
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.035591618905224685,0.05679813536858463,0.05786093614919106,0.046194877136904657,0.0110062893081761
0.1112291303264391,0.19350730466310195,0.22273681610473015,0.15236821749477053,0.06761006289308176
0.3439893263560096,0.3905123166217266,0.3517969618377177,0.3672508214888681,0.16911250873515024
0.3050097599468394,0.5398915345124385,0.4239224404100284,0.422450647229639,0.22728860936408105
0.32661142952072436,0.6490532120713557,0.3887242188464864,0.48783232079604,0.24772886093640809
0.3802288396046184,0.5804899227640418,0.5266765468692108,0.4803593811843301,0.30066387141858836
0.3383700888778138,0.5527565772435751,0.5346424601704334,0.4455633330606944,0.29524807826694616
0.31086365146606865,0.6933915268954801,0.5587872051377053,0.5021275891807744,0.2908805031446541
0.20592968685106738,0.16453696509909663,0.5131530196369026,0.18523332597508202,0.26222921034241786
0.08652919677714095,0.10799171274926496,0.37625046313449423,0.09726045476320296,0.1750524109014675
0.0043109892848243216,0.1375973066435111,0.12973940965789799,0.07095414796416771,0.10167714884696016
0.0028667248110308165,0.04606736438005576,0.10794121279486228,0.02446704459554329,0.04542278127183788
0.0017941689509095439,0.0035693067044467804,0.08379646782759047,0.002681737827678162,0.006289308176100629
0.0001619735858460005,0.0,0.08114116339384958,8.098679292300025e-05,0.0020964360587002098
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.05336821995182326,0.04470545221881998,0.09114486846980363,0.049036836085321625,0.013277428371767994
0.22321517567904312,0.22121779930838018,0.27207607755959,0.22221648749371165,0.07005590496156534
0.3970948583769416,0.38305226756851457,0.3771767321230085,0.3900735629727281,0.1519916142557652
0.49202695406595226,0.5488947793367153,0.5062368778559961,0.5204608667013337,0.24074074074074076
0.5463202923830883,0.47582377405054616,0.5753982956650612,0.5110720332168173,0.2716631726065688
0.659640543234488,0.6633928979479914,0.6172656539459059,0.6615167205912397,0.24668064290705802
0.6764100008306339,0.6651539387291867,0.6391256020748426,0.6707819697799102,0.26781970649895176
0.6785478445053575,0.6813811068963941,0.6162776336914906,0.6799644757008758,0.2784765897973445
0.504132403023507,0.6174001797602182,0.32579967889341727,0.5607662913918626,0.2524458420684836
0.477187681701138,0.5109044376399616,0.21625293318513028,0.4940460596705498,0.22624039133473095
0.3591556607691669,0.29252624042167485,0.17302704705446462,0.32584095059542084,0.13679245283018868
0.13305091785031978,0.15418704203037645,0.15863900209954304,0.1436189799403481,0.04245283018867924
0.015206827809618743,0.01545328519415627,0.14350994195381006,0.015330056501887505,0.0008735150244584206
0.00014328432594069274,0.0,0.13708781030011116,7.164216297034637e-05,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.05006125924080074,0.027897871821824106,0.04038532789922193,0.03897956553131242,0.013801537386443049
0.16929354597557938,0.11684566518897674,0.14956156601210324,0.14306960558227805,0.07023060796645703
0.25837590331422877,0.2342839297411758,0.2148326540694084,0.24632991652770228,0.17208245981830886
0.5506053243624885,0.32379233124628676,0.17883166604915401,0.4371988278043877,0.246680642907058
0.6691564914029404,0.4752311746873239,0.16851920464369521,0.5721938330451322,0.2838923829489867
0.5998608688429272,0.5063098883353899,0.18216623440780536,0.5530853785891585,0.32914046121593293
0.679157322036714,0.6417378852276708,0.196492528096826,0.6604476036321925,0.33630328441649193
0.6894467979068029,0.5095059640784242,0.28745214276892683,0.5994763809926136,0.32442348008385746
0.5865541157903481,0.4605228280243133,0.5163023341978511,0.5235384719073307,0.26642208245981835
0.4710742171276684,0.48466401596514486,0.43411139928368525,0.4778691165464066,0.20178197064989517
0.30554240385414067,0.3189845071066222,0.30832407064344824,0.3122634554803814,0.07058001397624039
0.12391083146440734,0.13751504349283244,0.1682721995800914,0.1307129374786199,0.019217330538085258
0.011526081900490074,0.013302256143076946,0.0885513153019637,0.01241416902178351,0.006289308176100629
0.0001868925990530775,0.0013954267781789375,0.08373471656168952,0.0007911596886160075,0.0041928721174004195
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.00018793089127003905,0.03737336806666362,0.08083240706434482,0.01878064947896683,0.015024458420684837
0.009816014619154417,0.14625626494828084,0.2812152649129307,0.07803613978371762,0.05415793151642208
0.12221841515076001,0.43083192419603006,0.40502655304433743,0.276525169673395,0.14675052410901468
0.24686851067364401,0.5729064789848118,0.5077189082376189,0.4098874948292279,0.21139063591893784
0.29231663759448456,0.6105266365035115,0.5833024577003828,0.451421637048998,0.2686932215234102
0.08865769582191212,0.7138720046311107,0.6135605779918488,0.40126485022651137,0.31254367575122294
0.05032290887947504,0.6435126365339793,0.6212177349635668,0.34691777270672713,0.3242487770789658
0.015153874906553703,0.5022271986350411,0.5469927133506237,0.2586905367707974,0.26869322152341024
0.021189467563751143,0.5371753271483631,0.49160182783747075,0.27918239735605715,0.23515024458420686
0.07356404186394218,0.3485763904757552,0.4083611214029888,0.2110702161698487,0.16876310272536688
0.1252273859955146,0.2722285696875523,0.30134617759664073,0.19872797784153345,0.09276729559748427
0.06373556773818424,0.1340356168974605,0.18994689391132516,0.09888559231782237,0.01345213137665968
0.010108813024337568,0.020439346160291274,0.11189329381252315,0.015274079592314421,0.0017470300489168414
0.00014328432594069274,0.00705635025821489,0.10596517228603186,0.003599817292077791,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.006296204003654788,0.09305333394269003,0.05687291589477584,0.049674768973172405,0.013277428371767994
0.02863298446714843,0.23240863458403788,0.24465851549956774,0.13052080952559314,0.05747728860936408
0.13025583520225933,0.2210334689151928,0.3311102877608991,0.17564465205872606,0.13120195667365478
0.23480147852811697,0.2835260423807565,0.4917253303692727,0.25916376045443673,0.17155835080363382
0.24297179998338733,0.6719406486601769,0.5649623317278004,0.4574562243217821,0.2557651991614256
0.28014473793504435,0.7211553402495315,0.5192046436951958,0.5006500390922879,0.23864430468204056
0.274998961707783,0.6991849854516095,0.6214029887612696,0.48709197357969625,0.17784765897973445
0.38542549215051086,0.7055984644211873,0.6141163393849574,0.5455119782858491,0.1761006289308176
0.29670757538001497,0.5966531084807215,0.5328516734593058,0.4466803419303682,0.21540880503144655
0.3429842594899909,0.32333836052587484,0.42614548598246266,0.33316131000793286,0.13032844164919635
0.141037461583188,0.18985116463293877,0.29171298011609237,0.1654443131080634,0.028476589797344513
0.046968186726472294,0.06201270508660481,0.17024824008892184,0.05449044590653855,0.007686932215234101
0.004941232660519977,0.022942278689273798,0.10473014696801285,0.013941755674896887,0.0005241090146750524
0.000174433092449539,0.012184086650518716,0.0896628380881808,0.006179259871484127,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0010331007558767342,0.003156467559374191,0.06292453995306903,0.0020947841576254627,0.010482180293501049
0.010476368469141956,0.05624514418902244,0.22248981104112633,0.0333607563290822,0.04804332634521313
0.04656117617742338,0.21525372088417652,0.3241323947140916,0.13090744853079994,0.11215932914046121
0.12680766674973004,0.4261368310406289,0.48326540694084236,0.27647224889517946,0.15688329839273235
0.30584039372040867,0.5809956888015478,0.5679881437569471,0.4434180412609783,0.2180293501048218
0.5000612592408007,0.6683576314306172,0.5921328887242189,0.584209445335709,0.24650593990216635
0.6293618656034554,0.7267995064210959,0.612016796344325,0.6780806860122757,0.3081761006289308
0.6539351275022842,0.721300062459059,0.5866370260590342,0.6876175949806715,0.22816212438853947
0.598135227178337,0.6268345444297183,0.523835988637767,0.6124848858040277,0.253319357092942
0.48459070520807374,0.5246210563197904,0.4307150796591331,0.5046058807639321,0.1740041928721174
0.28264079242462,0.33913440884785895,0.32820797826355436,0.31088760063623944,0.06516422082459819
0.10903314228756542,0.13154334811023263,0.16734593059157715,0.12028824519889902,0.031097134870719776
0.0061986045352604045,0.012132291333424736,0.09398542670124738,0.00916544793434257,0.002795248078266946
0.000174433092449539,0.006504882470331947,0.08336420896628381,0.003339657781390743,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.05459548135227177,0.0975960879301677,0.05866370260590342,0.07609578464121974,0.011180992313067784
0.22908671816596068,0.21000563654921317,0.212856613560578,0.2195461773575869,0.06533892382948986
0.41692727801312396,0.40129488292734944,0.3678522909719649,0.4091110804702367,0.1575821104122991
0.24230521638009797,0.5691680758039699,0.4743732246511053,0.4057366460920339,0.22082459818308878
0.5555579782373951,0.6747650168334781,0.5464369519575151,0.6151614975354366,0.25856044723969257
0.5718311321538335,0.6657373977423335,0.588180807706558,0.6187842649480835,0.2926275331935709
0.48836489741672895,0.7016894413722712,0.6025071013955785,0.5950271693945001,0.33490566037735847
0.6593114046017111,0.6912831528114194,0.49938248734099056,0.6752972787065652,0.3238993710691824
0.6272354431431183,0.6168944137227123,0.5306903791527726,0.6220649284329153,0.21104122990915442
0.486857297117701,0.4929451731334643,0.4175003087563295,0.48990123512558265,0.0925925925925926
0.3135922834122435,0.3217692670962632,0.29813511176979124,0.3176807752542533,0.08787561146051713
0.12066512999418558,0.13856618375150437,0.16833395084599234,0.129615656872845,0.062194269741439545
0.006261940360495058,0.016435872827262617,0.07626281338767445,0.011348906593878837,0.039832285115303984
0.00018066284575130826,0.012168852733726367,0.07076695072248981,0.006174757789738838,0.025157232704402517
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.04393948832959549,0.04233505476593087,0.034704211436334446,0.04313727154776318,0.03825995807127883
0.21583291801644655,0.21573815943817315,0.2570705199456589,0.21578553872730985,0.0957372466806429
0.39683943849156905,0.39216062641865845,0.27553414845004326,0.3945000324551138,0.12368972746331237
0.4452581194451365,0.5341498712734031,0.41793256761763625,0.4897039953592698,0.17662473794549266
0.6391747653459591,0.673843364867541,0.4597999258984809,0.65650906510675,0.2751572327044025
0.5301457762272614,0.7174915832609722,0.4869704828948993,0.6238186797441168,0.29612159329140464
0.6660789932718665,0.7474856420334233,0.5628627886871681,0.7067823176526449,0.2830188679245283
0.7356861034969682,0.7259052755053852,0.5588489564036062,0.7307956895011767,0.31044723969252275
0.3240011628872829,0.6442849961153512,0.4633814993207361,0.4841430795013171,0.23602375960866526
0.49921920425284505,0.49759304114680925,0.366432011856243,0.49840612269982715,0.12421383647798742
0.34946839438491567,0.32574379598738634,0.20458194392985055,0.33760609518615103,0.06778476589797346
0.09963036797076169,0.07506360160260805,0.1299864147215018,0.08734698478668487,0.04175401816911251
0.005532020931971094,0.00025897658546989013,0.054155860195133985,0.002895498758720492,0.03878406708595388
0.0001619735858460005,9.140350075407889e-06,0.05261207854761023,8.555696796070419e-05,0.02620545073375262
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.054905930725143284,0.0385022013009765,0.03031987155736693,0.04670406601305989,0.004018169112508735
0.227348616994767,0.260306506405862,0.13671730270470547,0.2438275617003145,0.04716981132075472
0.37767983221197776,0.425949453864083,0.29813511176979124,0.4018146430380304,0.11146051712089447
0.5449912783453775,0.31509833493289463,0.42379893787822653,0.4300448066391361,0.12403913347309574
0.6629869590497548,0.6779489054430785,0.42935655180931204,0.6704679322464167,0.13172606568832984
0.6432645983885705,0.7194841795774111,0.3764974681980981,0.6813743889829909,0.15059399021663175
0.27620545726389234,0.7363526956415763,0.4296035568729158,0.5062790764527343,0.2059748427672956
0.2716307417559598,0.563747848209253,0.39588736569099664,0.41768929498260643,0.3100978336827393
0.3395558185895838,0.6155446886949104,0.4559713474126219,0.4775502536422471,0.16037735849056603
0.4018886535426531,0.337388601983456,0.21180684204026184,0.36963862776305456,0.046296296296296294
0.24490925326023757,0.13155858202702497,0.16444362109423244,0.1882339176436313,0.039133473095737246
0.07384957222360661,0.12667001812836098,0.05150055576139311,0.1002597951759838,0.05083857442348008
0.005223648143533515,0.004839815364928477,0.0035198221563542053,0.0050317317542309965,0.04035639412997904
0.00015574383254423124,0.0009688771079932361,0.0,0.0005623104702687337,0.025157232704402517
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.049138217459921925,0.051213381472510394,0.06471532666419662,0.050175799466216156,0.007861635220125786
0.18715944015283664,0.06951693249851469,0.2173644559713474,0.12833818632567567,0.014150943396226415
0.21537191627211566,0.0762168091037887,0.15919476349265158,0.14579436268795218,0.01816911250873515
0.40074757039621234,0.09410295080968269,0.1175126590095097,0.2474252606029475,0.08315863032844165
0.2685189799817261,0.059630120500281825,0.07391626528343831,0.16407455024100395,0.12753319357092943
0.32157363568402697,0.022550767027710493,0.07194022477460787,0.17206220135586872,0.3106219426974144
0.4317281335659109,0.14111634142254315,0.16969247869581325,0.286422237494227,0.3508036338225018
0.13178004817675887,0.3789223527261094,0.08052365073484005,0.2553512004514341,0.2709643605870021
0.03645755461417061,0.3347881723870024,0.21995800913918734,0.18562286350058652,0.3043326345213138
0.14551457762272613,0.19991469006596288,0.41595652710880576,0.1727146338443445,0.1970649895178197
0.19612509344629953,0.20212360800085313,0.3585278498209214,0.19912435072357632,0.05188679245283019
0.04600361325691502,0.06248800329052603,0.23619859207113747,0.054245808273720525,0.04524807826694619
0.0028127336157488165,0.005432414728150755,0.05119179943188835,0.0041225741719497855,0.03773584905660377
0.00015574383254423124,0.0013344911110095517,0.0,0.0007451174717768915,0.025157232704402517
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.07049900323947171,0.029607117285925383,0.02161294306533284,0.05005306026269855,0.00034940600978336826
0.2454211313231996,0.1305059183766738,0.08910707669507226,0.1879635248499367,0.009084556254367574
0.431076086053659,0.17011257864509546,0.17092750401383228,0.3005943323493772,0.01781970649895178
0.5431431181991859,0.2987112106393675,0.2767691737680622,0.4209271644192767,0.036163522012578615
0.6483657280505025,0.6410950139390339,0.3961961220205014,0.6447303709947683,0.051362683438155136
0.650461001744331,0.692929939216672,0.4547363220946029,0.6716954704805015,0.08211041229909154
0.6211780463493645,0.6643846259311732,0.18624181795726813,0.6427813361402688,0.12735849056603774
0.6978995348450868,0.5203875508431973,0.24342349018154869,0.6091435428441421,0.16684136967155835
0.5467646814519478,0.4299727312889417,0.34401630233419783,0.4883687063704447,0.1649196366177498
0.3675201428690091,0.4492253553311092,0.2917747313819933,0.40837274910005916,0.163172606568833
0.19098035551125508,0.26049083679904944,0.22946770408793382,0.22573559615515226,0.13050314465408805
0.09476700722651384,0.11795774111481805,0.09330616277633692,0.10636237417066594,0.06132075471698113
0.005907882714511171,0.007201072467742181,0.05106829690008644,0.006554477591126677,0.040880503144654086
0.00010590580613007725,0.0,0.0003705075954057058,5.2952903065038626e-05,0.025157232704402517
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0003114876650884625,0.04879423548588578,0.070519945658886,0.024552861575487122,0.03878406708595388
0.006889068859539828,0.16269518455890195,0.23965666296159072,0.08479212670922089,0.0770440251572327
0.00843197109394468,0.2758222506588669,0.1811164628874892,0.14212711087640578,0.14046121593291405
0.042797366890937785,0.2783967825967735,0.38927998023959487,0.16059707474385562,0.1806429070580014
0.14880181078162638,0.07407949057782245,0.369025565024083,0.11144065067972442,0.22204751921733054
0.19001785862613174,0.12645979007662658,0.45665061133753243,0.15823882435137915,0.19444444444444445
0.2373182988620317,0.33215422817360574,0.40669383722366304,0.2847362635178187,0.153214535290007
0.48761005897499793,0.36308669622046524,0.3450043225886131,0.4253483775977316,0.1883298392732355
0.5032851565744663,0.2934311350791402,0.42102013091268375,0.39835814582680323,0.16247379454926625
0.29776040368801393,0.38930731380345207,0.29097196492528093,0.343533858745733,0.14535290006988122
0.11668950909543982,0.18262724129000807,0.2528714338643942,0.14965837519272396,0.1177498252969951
0.046532103995348455,0.054490196974544124,0.17271829072495984,0.05051115048494629,0.0660377358490566
0.0026289558933466233,0.0001112075925841293,0.003025812029146598,0.0013700817429653763,0.04227812718378756
0.00016820333914776975,0.0,0.0,8.410166957388488e-05,0.025157232704402517
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
