,南部 (kgCO2e/kWh),中部 (kgCO2e/kWh),北部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2024-08-02 14:00:00,0.2731127246798346,0.39408607360663167,0.43326717086812044,0.3660184070600303,0.3755351079414096
2024-08-02 15:00:00,0.304795242212268,0.4254039160758968,0.4410720382666039,0.39569832759249435,0.3988736757944457
2024-08-02 16:00:00,0.35948462951843674,0.47548843311789724,0.4531227988443363,0.3969126165600168,0.4327772699488001
2024-08-02 17:00:00,0.4471235731388917,0.5344435812743191,0.46814690833291683,0.41807684209689533,0.4803452726619673
2024-08-02 18:00:00,0.506556537997075,0.5655892864243534,0.47656943459897255,0.4506809067352288,0.5088204894579302
2024-08-02 19:00:00,0.5226120825829109,0.5615099891261883,0.47407269701507476,0.45261438839738877,0.5113094135610224
2024-08-02 20:00:00,0.5243295526330771,0.5643560695183042,0.47187807174746144,0.46232242258946366,0.5122255349806164
2024-08-02 21:00:00,0.5212058018714913,0.579206391111302,0.471706802963016,0.5171362635991402,0.5171074260794222
2024-08-02 22:00:00,0.5194878225504362,0.6007796857095189,0.47371648297633134,0.5312030198776948,0.525346456630283
2024-08-02 23:00:00,0.5232907071963151,0.6285470146753145,0.4741388353741884,0.5631157994915152,0.5375782527891985
2024-08-03 00:00:00,0.5202993511414394,0.6319271200063965,0.4839996576531736,0.528952624217746,0.5423896513963254
2024-08-03 01:00:00,0.5196926470574801,0.6406149411745738,0.5048213785293015,0.513654063313271,0.553095089226325
2024-08-03 02:00:00,0.5204458282848871,0.6609777638601911,0.5119237851419856,0.5238834296058389,0.5658661270085409
2024-08-03 03:00:00,0.5213725450847253,0.6641904297191868,0.50764218916298,0.5644134940794887,0.5693253261407082
2024-08-03 04:00:00,0.5133502893204437,0.6616238020518729,0.5025372120678057,0.5395895527892814,0.564625009741099
2024-08-03 05:00:00,0.50182940982268,0.6482846389117087,0.4932273461534144,0.503388224723679,0.5526216385800579
2024-08-03 06:00:00,0.4623237099513309,0.6049412278162918,0.498328582746455,0.4674787640958102,0.5273587289132606
2024-08-03 07:00:00,0.38524041429626815,0.5139417084367999,0.5084143602343343,0.39328122859948744,0.4721992101127152
2024-08-03 08:00:00,0.32679214911320387,0.4333817260369963,0.5012826090759758,0.3274907086281713,0.4195112195621431
2024-08-03 09:00:00,0.28772591856207025,0.38364249371857007,0.4874712332323652,0.290980093299913,0.3841097401803047
2024-08-03 10:00:00,0.2689035824686459,0.3572529757195206,0.4745834458869754,0.2745058205131337,0.36494819883176877
2024-08-03 11:00:00,0.2599991929183972,0.3451301826014152,0.46491255213335053,0.2688662278229269,0.35654622579240347
2024-08-03 12:00:00,0.2589759483846064,0.35146842715013527,0.4640464301481385,0.27371457181603376,0.3599396066806957
2024-08-03 13:00:00,0.26672960930424605,0.36744549922988246,0.4673064323054417,0.29638308042165296,0.37093245246460926
2024-08-03 14:00:00,0.2781728829176771,0.3825245667701159,0.4752037757088294,0.34802464778305875,0.38539732453772263
2024-08-03 15:00:00,0.31246910226687763,0.4150220574987631,0.48031598880514237,0.37968525339324505,0.4101559512629941
2024-08-03 16:00:00,0.3668461412907976,0.4656262629097982,0.4928894278996203,0.42670520834304276,0.4480414066682647
2024-08-03 17:00:00,0.4432067507290885,0.5310098074330566,0.5150462038747987,0.47271924425415135,0.49986064679947334
2024-08-03 18:00:00,0.5037756381931361,0.5586826927350877,0.5289172653885714,0.45053249626704356,0.5296716359608861
2024-08-03 19:00:00,0.522792057680695,0.55373967196828,0.5294049904563332,0.42914212466966684,0.5327370550449243
2024-08-03 20:00:00,0.5235097735284784,0.5609180609837481,0.5273203497538353,0.4364894031096418,0.534802840234845
2024-08-03 21:00:00,0.5237070228209725,0.571067752374743,0.5278266032984438,0.4655075792218827,0.5391561787420504
2024-08-03 22:00:00,0.5241883367224455,0.5857267765052212,0.5251605036504715,0.48395445637818046,0.5434383882176749
2024-08-03 23:00:00,0.524774468909497,0.5857820773882766,0.5172679466176684,0.47842524197870684,0.5405556744807942
2024-08-04 00:00:00,0.5177628085320471,0.605882351494212,0.5150075908074803,0.48139365177843796,0.5440948497116969
2024-08-04 01:00:00,0.5073401964866575,0.645748859798431,0.5114243721636249,0.49781067913182625,0.5529296624051928
2024-08-04 02:00:00,0.4997485878890608,0.6677240697032476,0.5100623676787429,0.5059737552939615,0.5571072365707511
2024-08-04 03:00:00,0.4951673489976051,0.6646963706284522,0.5044021836759901,0.5011608579970264,0.5545587071866622
2024-08-04 04:00:00,0.49257987720742874,0.6592469383155194,0.49957096355038844,0.49686675881796083,0.5508246826503665
2024-08-04 05:00:00,0.49237607481538115,0.6394898575534106,0.49598760859328017,0.4826865878630302,0.5425400457760614
2024-08-04 06:00:00,0.4575443611155445,0.5997657351435806,0.4939753193162912,0.4393467018213255,0.5170995771920377
2024-08-04 07:00:00,0.38331738530081483,0.49327467775580175,0.4946675823870481,0.35880997350562316,0.4577517174174449
2024-08-04 08:00:00,0.35106376911088955,0.42221156048499264,0.4884656238541744,0.3118063555862575,0.4202769080129003
2024-08-04 09:00:00,0.2858057846715171,0.38602220179380986,0.48442375329631515,0.2829234534695913,0.38300937740464847
2024-08-04 10:00:00,0.26795840666520016,0.3704574047272773,0.4754965815422564,0.2747065384658304,0.36982900774500527
2024-08-04 11:00:00,0.25833574651099206,0.3665376052236927,0.47733405923798156,0.2744160037414346,0.3669872695834488
2024-08-04 12:00:00,0.25937888343804205,0.3717185117483372,0.4751535231818127,0.2826713552870064,0.3710799429837599
2024-08-04 13:00:00,0.2661177608906978,0.3779009720995748,0.4771576017403016,0.2915788784112557,0.37686642173997126
2024-08-04 14:00:00,0.2800610085735558,0.38085474742925607,0.4760046317407765,0.29426795833135666,0.3824411211614106
2024-08-04 15:00:00,0.31241617485832235,0.41459439331603626,0.4824054533245338,0.32844189575372235,0.40593240938067926
2024-08-04 16:00:00,0.3671081290190706,0.48194170772266104,0.4961326673146667,0.3819389248579598,0.4501058941993006
2024-08-04 17:00:00,0.4474126337175001,0.5246786478647775,0.5030050149316528,0.41916544476143913,0.4911068535705651
2024-08-04 18:00:00,0.5104860803530322,0.545137087861636,0.5131541711843391,0.44285532812063183,0.5204384485881653
2024-08-04 19:00:00,0.5220480996449502,0.5439622440054924,0.5198501439650872,0.4369188508461411,0.5258147001791913
2024-08-04 20:00:00,0.5229978381367577,0.5264567873307751,0.5182061256396736,0.41990444954260964,0.5196631337584534
2024-08-04 21:00:00,0.5232860479975922,0.5434299637856608,0.5207211806260025,0.431192318129435,0.5262581829908626
2024-08-04 22:00:00,0.5229989795756402,0.5887186595557493,0.5260388693561429,0.4553719540661043,0.543232744131156
2024-08-04 23:00:00,0.5230832928718822,0.6336578679901695,0.5186223296278691,0.4806879200113872,0.5574655241362099
2024-08-05 00:00:00,0.5226491076114417,0.6642077166813203,0.5130443795243979,0.49232254134470893,0.5675943995478421
2024-08-05 01:00:00,0.5140094832398231,0.6725683573795719,0.5089421408760643,0.4898001502045818,0.5683681835793378
2024-08-05 02:00:00,0.5047884785012463,0.6706110790395199,0.5008368885862006,0.48008985653104774,0.5644168108102019
2024-08-05 03:00:00,0.5003652869011131,0.6556142004921337,0.496971698644775,0.4667119115182079,0.5573240466366153
2024-08-05 04:00:00,0.4974785871594717,0.640626463325807,0.4903873904567879,0.4549165783023181,0.5493960694473065
2024-08-05 05:00:00,0.4960835105685981,0.6202517704110013,0.48957939477884993,0.4412644709747867,0.5407669494565106
2024-08-05 06:00:00,0.47439762893753484,0.5885455590255387,0.4883858344327987,0.4467551273176432,0.5238968132770115
2024-08-05 07:00:00,0.4069785514880091,0.5223842362141621,0.4846879705802642,0.4143789780004902,0.47872878990220397
2024-08-05 08:00:00,0.3524792799041445,0.469406839234826,0.47081337066618856,0.38385686648485456,0.4374391537394894
2024-08-05 09:00:00,0.30146358542871265,0.47923765173391586,0.467146949171637,0.3907268404440165,0.42215422852002826
2024-08-05 10:00:00,0.27952445655654645,0.4265279577211391,0.45045638140091543,0.3433772382959276,0.3925375982790434
2024-08-05 11:00:00,0.2746629035805652,0.4112860695934748,0.44635319068227913,0.343326272840447,0.3843365969459089
2024-08-05 12:00:00,0.2848601501280351,0.403020177790781,0.4536997412761895,0.3373156074530452,0.39001411011904663
2024-08-05 13:00:00,0.29747497040074267,0.4075720644402692,0.46439824961912984,0.35952567908289473,0.4004647861232936
2024-08-05 14:00:00,0.31608144143861855,0.4248817075077181,0.4681230638482214,0.3968812715180173,0.4131971368102347
2024-08-05 15:00:00,0.34292333556536103,0.4417381197095534,0.46913536055228117,0.4135867249958719,0.42577382299868116
2024-08-05 16:00:00,0.4027028994560546,0.46187469617497945,0.4663323638321529,0.37931676120314234,0.4458484584121753
2024-08-05 17:00:00,0.5114712196388024,0.5184022868020703,0.4797107162249753,0.4013475470398604,0.497149663678559
2024-08-05 18:00:00,0.5002113987328413,0.5333761845578827,0.4825066023099518,0.4172787245441543,0.5003996042549521
2024-08-05 19:00:00,0.5010596737664047,0.5340595059716599,0.48256129657920793,0.41831493327116026,0.5010440675079838
2024-08-05 20:00:00,0.5014168212241488,0.5549774676123267,0.4879502717586353,0.43521351968208044,0.510328431131751
2024-08-05 21:00:00,0.5011964279798027,0.5729977738978674,0.49098004888101454,0.4471508544203996,0.5171885435597755
2024-08-05 22:00:00,0.5013100789424487,0.5913614668764543,0.48472663965081286,0.4537405794034959,0.5214402473532023
2024-08-05 23:00:00,0.5070419584508575,0.6041470915272765,0.47717627768852255,0.48068459680254993,0.5263367712705445
2024-08-06 00:00:00,0.5065859076350911,0.6263114538378955,0.4855643880378139,0.4918632594094255,0.5390199125054442
2024-08-06 01:00:00,0.5021208421790394,0.6218510755223121,0.5013267185171127,0.48287404527505046,0.5436703086903907
2024-08-06 02:00:00,0.4930158694816734,0.6111497093326448,0.5074871932059891,0.4684475095804975,0.5401298334837816
2024-08-06 03:00:00,0.48767986764924753,0.5951956368547685,0.5062614887665574,0.4641651229008713,0.5331940233341701
2024-08-06 04:00:00,0.4888775477038101,0.5951861850220439,0.5034417809600404,0.47791367430985915,0.533058498330506
2024-08-06 05:00:00,0.4895705619926956,0.5963510546213385,0.5041079908993908,0.4800104377468228,0.534906575659496
2024-08-06 06:00:00,0.46756397725995463,0.560884027028412,0.5006769801483203,0.49053093304495926,0.5159339476652457
2024-08-06 07:00:00,0.42972074499941376,0.5139785381262235,0.48920027335891914,0.45857906364536277,0.4838923731563833
2024-08-06 08:00:00,0.3457310880071475,0.4477748088809985,0.46445286735595565,0.31768977628138806,0.4239262159818199
2024-08-06 09:00:00,0.36296102070017267,0.44133280118875046,0.44889678071010053,0.383355221039419,0.4244957425471998
2024-08-06 10:00:00,0.3603149425766404,0.4246964431241499,0.4426711805524108,0.3654014247471026,0.4144933774402882
2024-08-06 11:00:00,0.3497791109922681,0.42671984570788596,0.4450478250513253,0.35218799441288,0.41143456017848334
2024-08-06 12:00:00,0.36597436895058805,0.45576950074645606,0.4628048338579378,0.3573004220082631,0.43254704765374213
2024-08-06 13:00:00,0.3694081270412098,0.42316550088198196,0.45482133053466334,0.338967061856947,0.4195900450674177
2024-08-06 14:00:00,0.408885462958724,0.47936825191173255,0.469141155891916,0.3962237231626552,0.4550306817942882
2024-08-06 15:00:00,0.46034036989635113,0.4909964971613664,0.47024651348036617,0.41506157096771046,0.47295429396948463
2024-08-06 16:00:00,0.49958673076672466,0.5137539209760688,0.47626080432865503,0.43222727217312934,0.49219117296740744
2024-08-06 17:00:00,0.50360263491885,0.5720978718672726,0.49018270562211164,0.47727225011459096,0.5178011640470119
2024-08-06 18:00:00,0.5024302043578455,0.5846643856903082,0.49058566800818926,0.4912564672470234,0.5212084521156031
2024-08-06 19:00:00,0.5044138304025739,0.576539830605684,0.4855763786006133,0.4766330181494063,0.5165848250719122
2024-08-06 20:00:00,0.5072090133863378,0.5891909658659269,0.48551110045869617,0.48301130582812135,0.5211680221041873
2024-08-06 21:00:00,0.5032702607387045,0.5963532571221015,0.4782002848054457,0.48375928205543395,0.5198419206579925
2024-08-06 22:00:00,0.49378479905462747,0.5988627155519727,0.47820821560719284,0.4871068814110552,0.5194019079967933
2024-08-06 23:00:00,0.4965569488549929,0.6160051904657,0.47960079205212947,0.5131420904532661,0.5280167125663358
2024-08-07 00:00:00,0.4884510077744495,0.6402499764497998,0.48612056017146316,0.5178016178725436,0.5379429511536004
2024-08-07 01:00:00,0.4866283153915556,0.639509107742013,0.5048254528396434,0.5029114748213722,0.5460561843854446
2024-08-07 02:00:00,0.487075578468686,0.638196144763782,0.5109671764940359,0.4992690232930573,0.5504798988115108
2024-08-07 03:00:00,0.48863145543268005,0.6383962951680597,0.5089347841336819,0.5130115554477244,0.552242180229648
2024-08-07 04:00:00,0.48899267812937747,0.6275144448267431,0.5068593555100784,0.5231866216701984,0.5475364620574333
2024-08-07 05:00:00,0.48839092877272244,0.6157956151294379,0.5050848831154159,0.515110848876209,0.5424312599601706
2024-08-07 06:00:00,0.45784246582593213,0.5790811304757832,0.5057571853733368,0.4863063218069407,0.5209778367873458
2024-08-07 07:00:00,0.378368468073368,0.5009283450789095,0.4916523608600498,0.4254800186018998,0.46471898540440615
2024-08-07 08:00:00,0.32460276678915606,0.45030567741542404,0.4696095978019251,0.3899018279080446,0.4246135227307597
2024-08-07 09:00:00,0.29808057929585824,0.4199969389733767,0.44986429437563,0.3589740727432831,0.39943668797888293
2024-08-07 10:00:00,0.28881961766486836,0.4122606401373382,0.4494902040460912,0.3292531281980843,0.3937487877686024
2024-08-07 11:00:00,0.26836175449413735,0.3763246869832359,0.4357325596710979,0.30426346819420785,0.3683777336013235
2024-08-07 12:00:00,0.26840268222462194,0.39379103576033003,0.4495200237573343,0.3140956202454567,0.37928862277885467
2024-08-07 13:00:00,0.2705445892941419,0.39203705469663425,0.4496726410017412,0.3202151036492146,0.3798694729049572
2024-08-07 14:00:00,0.3065480911158076,0.4068763562149421,0.4524714788935541,0.3429003017186161,0.3991175781360029
2024-08-07 15:00:00,0.31998072050787524,0.4321563568655428,0.4624396601608441,0.3596497425718427,0.4140017847288685
2024-08-07 16:00:00,0.357032653358641,0.4849275433545999,0.47314168375837046,0.394202017264598,0.44452649808526934
2024-08-07 17:00:00,0.4381631773907367,0.5314082305548304,0.47906530163525646,0.4269126680381636,0.4838715348097771
2024-08-07 18:00:00,0.49467059924218193,0.5581144190367857,0.48253460722785746,0.44648356309240955,0.5069959567260778
2024-08-07 19:00:00,0.5038330605535565,0.5463196392879349,0.48063053061672845,0.42120239707576307,0.5044374331094077
2024-08-07 20:00:00,0.5036764018550197,0.5474147582346325,0.4731568291716603,0.4153631480983311,0.5017109397290127
2024-08-07 21:00:00,0.5029827263786844,0.5544028849125208,0.46858048504368416,0.4230987268559496,0.502081244022068
2024-08-07 22:00:00,0.5031299205764285,0.5784417580858899,0.4695407062753249,0.43535207952849864,0.5115596599711962
2024-08-07 23:00:00,0.4961006961992087,0.6002504247159955,0.47060991586390327,0.45635344501930936,0.5178538281824228
2024-08-08 00:00:00,0.4875110644688326,0.6085285820538622,0.4829757821499682,0.4786618297037455,0.5238956836409947
2024-08-08 01:00:00,0.4857547849735755,0.6303921831793895,0.5018350563589836,0.48527726380220026,0.538545554786403
2024-08-08 02:00:00,0.486911280341837,0.6474014293593532,0.5105389303526432,0.4949923945077665,0.5515288404403934
2024-08-08 03:00:00,0.4847976029160905,0.6395324689878527,0.5057360682711478,0.5120541160185585,0.5502923230778437
2024-08-08 04:00:00,0.4868520955556203,0.6399451364492986,0.5022182093322531,0.5157694282090685,0.5510875116481625
2024-08-08 05:00:00,0.4859689040977175,0.6319194668620454,0.49870246206868224,0.509731750576111,0.5472906275771475
2024-08-08 06:00:00,0.4578747385500353,0.6150613192421296,0.4934671165060824,0.49466853711491166,0.5317292614065339
2024-08-08 07:00:00,0.40178657571012594,0.5768494468582501,0.48622507798974707,0.4772565404379089,0.4975455558847105
2024-08-08 08:00:00,0.36885564802969617,0.5185190879886705,0.47785943987345963,0.41557786210518194,0.4607811529644446
2024-08-08 09:00:00,0.28590723614479985,0.46741508870384696,0.4630152166386373,0.378211962574007,0.41156155481084034
2024-08-08 10:00:00,0.2646623633750973,0.43432221618361766,0.45348633112968595,0.3479174024820514,0.38811394610458855
2024-08-08 11:00:00,0.28055153237312985,0.43370637662892103,0.4532244895406293,0.35675078586722947,0.3947933438017188
2024-08-08 12:00:00,0.2699901232604332,0.4309902201232772,0.4559763495530417,0.35243232769341454,0.3907885246533675
2024-08-08 13:00:00,0.27005336254225765,0.45016468764066514,0.46893656473313644,0.37294032650241876,0.4030115010949833
2024-08-08 14:00:00,0.28868411006542566,0.46242509419504774,0.4698901230203125,0.3875317757667061,0.415800664535449
2024-08-08 15:00:00,0.3141157100457703,0.4685141907869872,0.4668166598024848,0.3809727739659499,0.4252415106709874
2024-08-08 16:00:00,0.36281684972306777,0.5011429724890732,0.46911532885636487,0.39931617857791113,0.4502699567905293
2024-08-08 17:00:00,0.4363448873562284,0.544729342946581,0.471900665213873,0.4300288202430263,0.4845878410102911
2024-08-08 18:00:00,0.49223066091728745,0.542253979352977,0.46932443173419913,0.41933771887039534,0.49599693038889625
2024-08-08 19:00:00,0.4988811931142214,0.5305060914489141,0.4642787719789836,0.40238629779097007,0.4917005987641839
2024-08-08 20:00:00,0.49123723807435493,0.5500399695766778,0.4669293640618476,0.41312996038357924,0.49700758670438755
2024-08-08 21:00:00,0.48512318125552845,0.5575219443904156,0.4643030699233576,0.4192233888863236,0.496918832283818
2024-08-08 22:00:00,0.485176818755932,0.566134919555616,0.4673329399598492,0.423265354165139,0.5017235055687306
2024-08-08 23:00:00,0.48624366197247454,0.6137801194337053,0.4707538769672096,0.45044763284310246,0.5195731638212586
2024-08-09 00:00:00,0.4852508726699947,0.6510223002727334,0.4799292061802082,0.48608858085907547,0.535461287748602
2024-08-09 01:00:00,0.4856064313641927,0.6649963303705511,0.4958256143225999,0.4925148659331022,0.5481530710218603
2024-08-09 02:00:00,0.48022253061016573,0.6564022160443926,0.5012343859630354,0.4872703246800432,0.5491549164396436
2024-08-09 03:00:00,0.4721918615044549,0.6566883109171104,0.4974321313842645,0.4825529626340903,0.5483198046722348
2024-08-09 04:00:00,0.4720343371952293,0.6578418423543436,0.4919453652473997,0.48228322833628545,0.549512575822013
2024-08-09 05:00:00,0.47201000589711545,0.6547807956271905,0.495613411050941,0.48153353896510454,0.5493266581689901
2024-08-09 06:00:00,0.47244916135215514,0.6367428312032847,0.4994611508780973,0.46545870215260016,0.5437771513434534
2024-08-09 07:00:00,0.470534658024199,0.5949227070322174,0.4920650019569734,0.4302618885798957,0.5228303904959888
2024-08-09 08:00:00,0.41691066702726676,0.5043830980898173,0.4683463151352765,0.3652148814959864,0.46580797767494014
2024-08-09 09:00:00,0.3686032188670859,0.4609283051677041,0.4508056308306013,0.33476704978445204,0.4305291199756621
2024-08-09 10:00:00,0.35645131358743437,0.4407854548988681,0.44200592034350716,0.33192140592537367,0.41781185071531224
2024-08-09 11:00:00,0.43916959867389177,0.43088866657183317,0.435598870293864,0.3484002118627985,0.4330810764366536
2024-08-09 12:00:00,0.46136810815915497,0.4602900966692049,0.44729281656794434,0.3744070266800986,0.45337789535165945
2024-08-09 13:00:00,0.47989455007395654,0.4668481910172939,0.4596663101789323,0.3905283225262857,0.4646296050358836
2024-08-09 14:00:00,0.47725285018323216,0.4472850748904776,0.4522326081038793,0.3720027482679968,0.45348266903879947
2024-08-09 15:00:00,0.4484195684873843,0.4811164354503378,0.4520903742690631,0.3878542675937243,0.45985028157496993
2024-08-09 16:00:00,0.41663725599137724,0.49378518008069794,0.45345619005352616,0.3867836654108743,0.4559419608793596
2024-08-09 17:00:00,0.43947911865578315,0.5263656959020645,0.46049341893334655,0.3948453810029329,0.47335644630044305
2024-08-09 18:00:00,0.46823850876321566,0.526601214021221,0.4603463326025524,0.3525963862069264,0.4786594242905588
2024-08-09 19:00:00,0.4741868334416333,0.5207266199350529,0.4596091527667669,0.35040364150401687,0.47835281082696657
2024-08-09 20:00:00,0.4744395538818662,0.5531678204734993,0.46397369384545306,0.4002432265756856,0.4909818660276963
2024-08-09 21:00:00,0.4746464985668681,0.5542595364339866,0.4595983252966993,0.4000481525769634,0.4901113537016263
2024-08-09 22:00:00,0.4745015231578837,0.5482332132383484,0.45695673178900137,0.40242621218742325,0.48858364177232333
2024-08-09 23:00:00,0.475639888232877,0.5622315588029649,0.4572974096848535,0.42129890076120813,0.495362459462672
2024-08-10 00:00:00,0.4764565794185738,0.5710041728688278,0.4710003272303868,0.4307152076285313,0.5034745194366392
2024-08-10 01:00:00,0.47491301388199364,0.5994954597928897,0.4850517596905514,0.43762991967537146,0.5189915425620244
2024-08-10 02:00:00,0.4741294885281551,0.6147108395392994,0.4830132147926695,0.4489944713413791,0.5270242101895101
2024-08-10 03:00:00,0.47418477646763596,0.6305068405724203,0.4864557861546435,0.45660716758422937,0.535005221394683
2024-08-10 04:00:00,0.4745582079143285,0.6301121589730332,0.48589629145613294,0.45554744562849353,0.5356281892234833
2024-08-10 05:00:00,0.47533708312416195,0.6391324024744077,0.48241622383591554,0.4596990929526618,0.5385350219780516
2024-08-10 06:00:00,0.47301080472280466,0.6098268452979209,0.4864154215657778,0.4395908050532809,0.5309257413400114
2024-08-10 07:00:00,0.4606838097184865,0.5426569506438439,0.4964761298584192,0.39336446122057855,0.5040251341131571
2024-08-10 08:00:00,0.4071102056843641,0.5315343491926611,0.4921739519881825,0.3708986917703383,0.47941228707615824
2024-08-10 09:00:00,0.36526708289320786,0.5203494669303109,0.492510074470568,0.3630485307366535,0.46077467299455516
2024-08-10 10:00:00,0.3619934427135125,0.4365396240975589,0.4898197356509639,0.32504274957581364,0.42931458979833387
2024-08-10 11:00:00,0.3502258332037119,0.40802357516267534,0.4785698951845977,0.3178162531718677,0.41373813877633675
2024-08-10 12:00:00,0.3519720592303423,0.38985953894543934,0.4761882185732918,0.30804701762665493,0.4073154170149843
2024-08-10 13:00:00,0.3178185195390959,0.361978709724266,0.46689107618607667,0.29605488096976057,0.38399295214168283
2024-08-10 14:00:00,0.3436596027216603,0.3762667925643295,0.47322899356431636,0.3156806430928673,0.40010112393492014
2024-08-10 15:00:00,0.33128767343953536,0.4171513068099201,0.48586342039240693,0.35008432424521696,0.41599851867330856
2024-08-10 16:00:00,0.40357654665342235,0.47571743208433187,0.4914308041645611,0.39514947711281917,0.46049887633469455
2024-08-10 17:00:00,0.4537439423756046,0.4924981299648895,0.49466105289993706,0.39563696574076485,0.4802925451442521
2024-08-10 18:00:00,0.47644698736941204,0.48846825650283293,0.49511316131408856,0.3898955648561046,0.4849462967162435
2024-08-10 19:00:00,0.4795547850942693,0.47958703144505715,0.4948095818692208,0.3732825590992913,0.48227967784645137
2024-08-10 20:00:00,0.48065711115723714,0.48585694650133887,0.49750685951983215,0.3722890179596302,0.48553659269498606
2024-08-10 21:00:00,0.483919844433087,0.5166669979090897,0.5007447040390163,0.390440577142686,0.49851799885750314
2024-08-10 22:00:00,0.48338909139686415,0.5441881049468413,0.5035937530937445,0.40566450634370765,0.5092904786414656
2024-08-10 23:00:00,0.4779142752709556,0.5374019340221138,0.5022812632532915,0.39406741076316526,0.504761946763155
