,南部,中部,北部,東部,全台
1910,0.019138402157840278,0.035165995700210735,0.06534972949058537,0.029336749616205304,0.041446337281730285
1911,0.02128758460220995,0.037340435810054966,0.06601590866277054,0.031036082185327045,0.04326316543130056
1912,0.025020775305187884,0.03880802752551085,0.07033438536786102,0.03173976359189017,0.04708434675977948
1913,0.02840578203608896,0.039281138526862026,0.06959310436173957,0.028906216969525892,0.04810983714020652
1914,0.02964200883809307,0.03875789838941822,0.06896313451833831,0.028800631224961796,0.047755577604075825
1915,0.030802284510184928,0.03747150359157128,0.07121438598283383,0.027724457800587545,0.04833377051405444
1916,0.030587710978122132,0.03725176974855643,0.0717383323447261,0.02667032054382272,0.048492187495454746
1917,0.030553958225564615,0.03508915386849094,0.07233244538878891,0.025229564664634226,0.047755215813663286
1918,0.027895080752067584,0.036843924070470414,0.0735196617390441,0.025566812856284774,0.04814520267713141
1919,0.02353152899452442,0.04072468559632466,0.07481548118599708,0.026921610403741955,0.048204533982127824
1920,0.02112312410205096,0.04209490818568436,0.0744704292694809,0.029364389174068993,0.047956839856850605
1921,0.01923112209850451,0.043126348210981304,0.0767398427217244,0.02974962330863714,0.04835084572362647
1922,0.019365957720258176,0.04244016595608599,0.07927134868069101,0.029172303927021952,0.0488244474927324
1923,0.019384412353453142,0.043879908201875026,0.08094265431244879,0.02962920028250969,0.04970368113281593
1924,0.01942399553369131,0.04139030938987842,0.08156175379220776,0.02789015115562583,0.049025359787042866
1925,0.019146762403870764,0.04077385043714056,0.08188493952367992,0.027665793470428444,0.04885851800719435
1926,0.01891115266619457,0.03694778569996853,0.08127982493675319,0.02542342994974004,0.04731784303281126
1927,0.0158825143017354,0.032252085373369946,0.08016088323624923,0.022929411175088236,0.04299527190231325
1928,0.012634043484047817,0.025489867271388706,0.07765030381771212,0.018369529374497526,0.037785440979016496
1929,0.010975377571426111,0.021424006056208457,0.07435385163547623,0.016058413667930767,0.034280320315336295
1930,0.00998995991532134,0.02104007083474919,0.07213157513488229,0.016209186143055665,0.03358450264777838
1931,0.009645150427065801,0.02072633784941409,0.07090462152560527,0.01615987511530625,0.03326555498376743
1932,0.009750768843104617,0.019662068755994428,0.07042314255139484,0.015496627375349578,0.032848970243113174
1933,0.011248002755302001,0.020950552685042742,0.0703411142505255,0.015791756953769442,0.033979894119027534
1934,0.015080806360219164,0.024108224906156675,0.07006737485276877,0.018767808755516795,0.03759306463645396
1935,0.018827766005332744,0.026855116533954653,0.07427311309001489,0.020772956411522096,0.04068461366643155
1936,0.024773810270441836,0.029166280278249933,0.07490632909456776,0.023116048094055864,0.04397375848665715
1937,0.029656244391776623,0.030182123901198364,0.07480694830157406,0.024598658858740116,0.045866168874360576
1938,0.030195406799131783,0.029346867047017403,0.07529141917701808,0.02244957769886703,0.04552753128084986
1939,0.03095897330998027,0.02929932455495408,0.0753780707690807,0.02195275536390408,0.04580767448461452
1940,0.03136282775275598,0.030966150644431468,0.07572299981696845,0.02285184701435449,0.04694438690886944
1941,0.030735478130619158,0.03194714946694263,0.07427525299015153,0.0234041625936232,0.047156893258181905
1942,0.03162177181266321,0.033083045760721845,0.07458754545738747,0.023672780953512808,0.04823658622466939
1943,0.03410705886775795,0.03570183155697482,0.07677455662114223,0.024697469459269886,0.05076875996750354
1944,0.03446429863354286,0.039274485425637995,0.08019589422367722,0.026476793196483817,0.05281584508145527
1945,0.035829106675054144,0.04106409877247473,0.08220230356304058,0.027117439400161248,0.05429820088199066
1946,0.03704499726309187,0.041682785734458556,0.08375502584281667,0.028715046017057842,0.05543661994804605
1947,0.03687903900372513,0.040918427587809794,0.08453781851141219,0.031107037038626495,0.05537110008676236
1948,0.038077460924914944,0.041623738625691645,0.08178569345388399,0.03169908911751535,0.055549296052499475
1949,0.039370604994443,0.04203741753886138,0.07887899747384054,0.031858907923985956,0.05539548859269728
1950,0.038357991633252916,0.04058067777088014,0.0748780664254018,0.030126080838003336,0.053503089314871
1951,0.030209590998463463,0.03640542845717128,0.0721253283344055,0.0268665988389323,0.048195143782987636
1952,0.02389255601334454,0.03132022053426972,0.06727575297981606,0.023518588853863594,0.04213992893219827
1953,0.020658652996452406,0.02995057359081516,0.0656110402229596,0.02241316952918319,0.03923298346128423
1954,0.018789545246269263,0.02747211330955341,0.06422378889592864,0.02044989827815602,0.03697687673771689
1955,0.018181046507628643,0.026017873574945848,0.06545476917155182,0.022277866601717895,0.0360954420082475
1956,0.018436871140392056,0.0259354530808928,0.06784440326631956,0.022523480833457916,0.03642051906272351
1957,0.018871788803910355,0.026405769229126012,0.06694307229530377,0.022697666301400223,0.036851839294661
1958,0.02100958691130804,0.02902200775401387,0.06444362111610949,0.02528714997951899,0.038715543450346605
1959,0.023981613559869688,0.03290283185582066,0.0638330688550553,0.028420114457445547,0.04145888519170508
1960,0.02991641234304343,0.03566869025709453,0.06468472395799585,0.029176002627243104,0.044779333394031326
1961,0.03509969668625345,0.038305346644314266,0.06603229601892051,0.030207102845025438,0.047731768381861404
1962,0.03675873186549632,0.038342818914536815,0.06679401850123838,0.02794593481180166,0.04835546493271294
1963,0.03611993353033903,0.038844864342605215,0.06733522324084137,0.03381145594702895,0.04872738920732161
1964,0.03540074294700422,0.04336165725529843,0.0684309254870749,0.032432972645529454,0.050170553252397415
1965,0.03671144946894985,0.045796137017464274,0.069627214483511,0.03092507025031919,0.05137734112579804
1966,0.035616549230760415,0.047627365115770176,0.07093391634149544,0.031146488253215438,0.05158699848059617
1967,0.036025540333485574,0.04822526921114252,0.07307143138188317,0.030280846041717147,0.05177172964665581
1968,0.03471556868635235,0.04814825174030925,0.07751539777419698,0.033999159561974995,0.05250436962611747
1969,0.031492164194699745,0.05245545820639946,0.08392523708862246,0.037220663531694925,0.05383285939633071
1970,0.03131880747992672,0.059544435207494154,0.08594079984299595,0.041135849590631664,0.05623380321518062
1971,0.030466930796264613,0.059910486727555154,0.08637547410458607,0.04119204391607031,0.056143298308875884
1972,0.029900821699720758,0.05987400117504734,0.08464784543813207,0.04083947690850601,0.05586415989812013
1973,0.03063156143629132,0.05944089751207837,0.07896680724343072,0.040904843334273425,0.05511735653859349
1974,0.029795441356821308,0.055797987118847335,0.07389750053535894,0.038544284506383725,0.05267121977895029
1975,0.023921251952818922,0.053232058596226574,0.07107534869765375,0.03924841552348775,0.048803790335015
