,南部,中部,北部,東部,全台
2024-05-01 00:00:00,0.0031956682599027647,0.008477867444031222,0.0044337691952058686,0.005038956298819668,0.005267387178419287
2024-05-01 01:00:00,0.0032532593723367553,0.0093575147704059,0.004442755362367818,0.005524686255413214,0.005490568254483576
2024-05-01 02:00:00,0.003194505995527168,0.009308655000025806,0.004162902064826057,0.005976517843709855,0.005512037851788311
2024-05-01 03:00:00,0.0030616145432813954,0.009292786556067356,0.0042224127453802515,0.006289056591295047,0.0055294191898705046
2024-05-01 04:00:00,0.0030434242431594616,0.008569460448283307,0.004065212677034069,0.0059140019026614025,0.005354200120305499
2024-05-01 05:00:00,0.003042877301347983,0.007819039335467327,0.0040315183901237376,0.005567272074943407,0.00512963999903263
2024-05-01 06:00:00,0.0029984822331645565,0.007980507021285554,0.00403529335195332,0.005709011463564896,0.0051392504893328726
2024-05-01 07:00:00,0.00275451827776486,0.007631712375172635,0.004104961570622097,0.00528113693854295,0.004993641228362063
2024-05-01 08:00:00,0.0023384010405684934,0.0068464093700204825,0.004530374630723962,0.004972266843533263,0.004702941960667656
2024-05-01 09:00:00,0.002507509440085959,0.006270806170624467,0.004693729823388265,0.004504330953402979,0.00466079936743223
2024-05-01 10:00:00,0.0020629140694552787,0.005862336808181094,0.004709819715882082,0.004378818716908975,0.00423938900504279
2024-05-01 11:00:00,0.002456284926795217,0.005882667404393637,0.0046901341113062996,0.00431422533610311,0.004432827011418464
2024-05-01 12:00:00,0.0029022675795027965,0.0070962104078116095,0.004934997633333929,0.004929852817434742,0.005054710612614698
2024-05-01 13:00:00,0.0026665426456623574,0.00787760816135433,0.004930607558925165,0.005075175443563322,0.005157535168852536
2024-05-01 14:00:00,0.0029265947730660346,0.007796439541073098,0.0048491010104514546,0.005304961847837921,0.005334132420458383
2024-05-01 15:00:00,0.0031638911554130317,0.007933990346061338,0.00470430552885199,0.005549192463883954,0.00541204967918683
2024-05-01 16:00:00,0.002953976471736016,0.008061283825420472,0.0048655410944814835,0.006008608301974495,0.005342535030660244
2024-05-01 17:00:00,0.003039843933233263,0.008261667756834826,0.004910514672405315,0.006099031289522763,0.005422195770698458
2024-05-01 18:00:00,0.0030907343522698204,0.008326180575521253,0.004697663412191223,0.005890836741504799,0.0053306283010780735
2024-05-01 19:00:00,0.0030353498465492098,0.008268246450746516,0.004538118700355824,0.005600773311227999,0.005236918501943694
2024-05-01 20:00:00,0.0030795087829718704,0.007540043677142882,0.0045683630487408896,0.005096524961259474,0.005087046853893386
2024-05-01 21:00:00,0.0030390886918383194,0.007512429045850603,0.004522027739031581,0.004969770261608208,0.005052798586450325
2024-05-01 22:00:00,0.002984150527543359,0.007890367192442386,0.0044709874511445315,0.004522089885918041,0.005116833686693776
2024-05-01 23:00:00,0.0029603416472052985,0.007798699836724457,0.004615221675018292,0.004539067089139261,0.005152387372895805
2024-05-02 00:00:00,0.003022213022713776,0.008022765596785868,0.004241006229501887,0.004837565314334853,0.005161278010867707
2024-05-02 01:00:00,0.003051469520521548,0.008364435524744977,0.003956167561141053,0.0051357081575467735,0.00519755654685684
2024-05-02 02:00:00,0.0030607185654621116,0.008132653252026459,0.003759146204900191,0.00514785469000817,0.005081254297246537
2024-05-02 03:00:00,0.003049997367939946,0.008154253918765359,0.003737853054134067,0.005420685020661898,0.005094040455581198
2024-05-02 04:00:00,0.003081218400369809,0.007794677133078088,0.0036787185442693393,0.005289449610679336,0.005029805580292033
2024-05-02 05:00:00,0.003110599105548091,0.00777386466703438,0.0037187460423245083,0.005601760197052645,0.0050578143224896815
2024-05-02 06:00:00,0.002912874156100688,0.007638374957570968,0.00392583855214149,0.005811515382720177,0.0049206299465688556
2024-05-02 07:00:00,0.0026406269326364005,0.0066900989427588166,0.004190339373910153,0.005325159084425532,0.004578060222952647
2024-05-02 08:00:00,0.002265773414850679,0.005217989696050717,0.00442631739013586,0.004240817171667473,0.00401561983705418
2024-05-02 09:00:00,0.0018971236949919357,0.004273741553522153,0.004338188307207393,0.0035690394298843096,0.0034957471699955133
2024-05-02 10:00:00,0.0017945659235506343,0.0034849384565858728,0.004092489001011203,0.0030396798238169196,0.003122287346530073
2024-05-02 11:00:00,0.0017371074232259618,0.0033055634515430613,0.004022870721468153,0.0029065180929438517,0.003019084246902105
2024-05-02 12:00:00,0.0017330274817497755,0.003393633724334639,0.003923890546259743,0.0030224721464405936,0.003027932527388978
2024-05-02 13:00:00,0.0017788314138318705,0.003809262752627936,0.003982433211042915,0.0032429290673058973,0.003215532503828227
2024-05-02 14:00:00,0.00191635123485128,0.004312712359436858,0.0040218801595290265,0.003502399422944865,0.0034330945316562037
2024-05-02 15:00:00,0.0022536882898364706,0.00495934691159821,0.004190850054806264,0.003926256478990396,0.003840677743962696
2024-05-02 16:00:00,0.0025919444618914345,0.0057519720337190815,0.004249523154143543,0.00429830881252135,0.00423483139325881
2024-05-02 17:00:00,0.002841714191351089,0.006406081442998896,0.004307239722506787,0.004520040695862968,0.00452355067592307
2024-05-02 18:00:00,0.003059983543511895,0.006812229760985991,0.004211065078517865,0.004715475785610781,0.004689145317006866
2024-05-02 19:00:00,0.0030689221536885827,0.006769532275827291,0.00414202874492428,0.004667443339674136,0.004660018351754506
2024-05-02 20:00:00,0.0030572762372890632,0.006929714274560868,0.004100403568432938,0.004667272360759974,0.004671403198450764
2024-05-02 21:00:00,0.003042525159633476,0.00695257982358078,0.0041491178232136924,0.004692630193214571,0.00467770399924297
2024-05-02 22:00:00,0.0030398246624131968,0.007027199328249052,0.0040076517984124595,0.004584263680075408,0.004680295568902216
2024-05-02 23:00:00,0.0029751532939883184,0.006986999071642641,0.004032716711188128,0.004639092515817263,0.0047100588360263545
2024-05-03 00:00:00,0.0030826288206843044,0.0070830213377430975,0.004105633918174518,0.004719337781089405,0.004766240760567154
2024-05-03 01:00:00,0.0030842128685538506,0.007497641897194055,0.003991726459014778,0.005001505192514128,0.0048593508540041635
2024-05-03 02:00:00,0.003052314730380161,0.007529121735852759,0.003880859466646589,0.005152886947766229,0.004917383424376244
2024-05-03 03:00:00,0.00302124209495727,0.007466059198001362,0.0038611270692724066,0.005117354586473178,0.004883668807082476
2024-05-03 04:00:00,0.002987263011549011,0.007478518177512421,0.003843789903664701,0.005094014510666667,0.0048713040209092335
2024-05-03 05:00:00,0.00299782662282893,0.007344407102783067,0.0038091871399231455,0.005053671765019704,0.004810768734934979
2024-05-03 06:00:00,0.002872206413896455,0.006960088611697537,0.0038438087053765686,0.004960266266907116,0.004638274128006875
2024-05-03 07:00:00,0.0026060248434482776,0.00586089146207879,0.004099823313502522,0.004499606692673413,0.004234106239186821
2024-05-03 08:00:00,0.0023130042150117935,0.00488820094207154,0.003992902934523028,0.003919071977028086,0.003782992275732867
2024-05-03 09:00:00,0.001949594220378108,0.0041790995013940195,0.0039020218719666984,0.0034136329816241164,0.003345513723193804
2024-05-03 10:00:00,0.0019212963918163297,0.004119420602238042,0.004007012544833247,0.003420168611278668,0.003331133203729487
2024-05-03 11:00:00,0.0017701041110480054,0.003794372369667444,0.003959090799599278,0.0031815380557877323,0.003172840463389623
2024-05-03 12:00:00,0.0017715584226073633,0.0038800758449161364,0.004032983583770133,0.003397238293283432,0.0032410038573870877
2024-05-03 13:00:00,0.0018269638409027567,0.004145629532933984,0.004087914994515658,0.0035325453071847787,0.003389292779711672
2024-05-03 14:00:00,0.0019538952989638344,0.004533452911717091,0.004116426508311398,0.0035430537178032604,0.0035509379840907053
2024-05-03 15:00:00,0.0021646994167595903,0.0050357534315266135,0.0041883783601767794,0.003635365293060809,0.003786790747073346
2024-05-03 16:00:00,0.0025616944464089625,0.0055657591995414805,0.004419292258262232,0.003946362344735607,0.004199039992207289
2024-05-03 17:00:00,0.0029324864922327704,0.006259766129162131,0.0046080990361130215,0.004640777231999621,0.004607242743363073
2024-05-03 18:00:00,0.00307040433352169,0.006897223611026393,0.004661072785116413,0.004750356076935748,0.00484273170672131
2024-05-03 19:00:00,0.0030578105712256885,0.007066557948917091,0.004747034643372319,0.004591621834095822,0.004922487070845543
2024-05-03 20:00:00,0.0030508140251775313,0.006879169893724209,0.004739119383669753,0.004530327072236174,0.004852803928793607
2024-05-03 21:00:00,0.0030839718672111592,0.006587632510696812,0.004506541295866721,0.0044137735966352475,0.004709393384586011
2024-05-03 22:00:00,0.0031375583833821866,0.006608913978213642,0.004293864090102345,0.00440156776279241,0.004658849771189888
2024-05-03 23:00:00,0.003133793139475143,0.006654472548451905,0.0040391204991274835,0.004724941115006632,0.004587743246355501
2024-05-04 00:00:00,0.003146588249485602,0.007070601486284275,0.003964249770948265,0.0048706196374154785,0.004654492114196081
2024-05-04 01:00:00,0.0030955919662076013,0.007390204100503387,0.0039574528844867176,0.00501364396862706,0.00473733647738485
2024-05-04 02:00:00,0.003188011381362549,0.007780104152337221,0.0037641729660640695,0.0054397132605172125,0.004908205696128887
2024-05-04 03:00:00,0.0031360818779596652,0.00781415604769151,0.0036786984005840137,0.005472991698935769,0.004911363231715528
2024-05-04 04:00:00,0.0030610883260171707,0.007789283384944139,0.003593989658191351,0.005426639601246581,0.004865156091043297
2024-05-04 05:00:00,0.0030369164664179765,0.007719997692375157,0.0036490157648451623,0.0053652237107144505,0.004846028225900429
2024-05-04 06:00:00,0.0028086369865104473,0.007078687008286157,0.003917634952415897,0.005308051629888874,0.004631482303645047
2024-05-04 07:00:00,0.0023894407058242706,0.00572366423246896,0.004138042788305675,0.004634499805117293,0.004102134854015385
2024-05-04 08:00:00,0.002066680225268412,0.004841049991172425,0.004191420795620733,0.0040769569666239,0.003697356495317441
2024-05-04 09:00:00,0.0019106003009678166,0.00459026581590209,0.0043197563811350195,0.004030171240948584,0.0035869708784409485
2024-05-04 10:00:00,0.0017915574984840995,0.004094213450146329,0.004214603756962602,0.0036369358080438783,0.003364784413351827
2024-05-04 11:00:00,0.0017100868305339237,0.004252587019440943,0.004349659112118376,0.003817759220595514,0.0034397713287351553
2024-05-04 12:00:00,0.0016740900655220104,0.004327284935433441,0.004375821096659025,0.0038285629297902107,0.0034840175884538385
2024-05-04 13:00:00,0.0017472000196791537,0.004483235264939479,0.004404992564746343,0.0038939739404469493,0.0035735796379434
2024-05-04 14:00:00,0.0018179248050523799,0.004759262375058058,0.004551730103776002,0.004171550781385938,0.003784462867858717
2024-05-04 15:00:00,0.0020179690906055973,0.00531728804326332,0.004687412980246855,0.004498924395362834,0.00405258499911806
2024-05-04 16:00:00,0.002379165762961283,0.005845230314136291,0.004713454716250035,0.004745849122583753,0.004377021053277232
2024-05-04 17:00:00,0.002849826185549651,0.006790736557287891,0.0047602958322391035,0.005258697804624275,0.004852854456252798
2024-05-04 18:00:00,0.003259438677883138,0.007153487504646995,0.0047955859710475685,0.005128915122847586,0.005095434442486874
2024-05-04 19:00:00,0.0033500205769822575,0.007226621525546751,0.004799604434740748,0.005154742514386856,0.005154304009879776
2024-05-04 20:00:00,0.0033580454874025164,0.007358068940224157,0.0048036821214696825,0.005228163742648241,0.005194631207707092
2024-05-04 21:00:00,0.003300842290199636,0.0074863238409207935,0.0047929700217360345,0.005248712948664617,0.005232912248439781
2024-05-04 22:00:00,0.0033055100767843894,0.007702265355428721,0.004758888297604937,0.005346417400184493,0.005314435639466265
2024-05-04 23:00:00,0.003191693257757508,0.0077764605670534144,0.0045393991880314675,0.005256195920833006,0.005265174040938555
2024-05-05 00:00:00,0.0033540244033194054,0.00773315602648969,0.004300048320503252,0.005230236369887133,0.005185510096299918
2024-05-05 01:00:00,0.0032886167503176213,0.008225397416003855,0.004117088584444014,0.005561109813939994,0.005257658999589644
2024-05-05 02:00:00,0.003254580177686088,0.008557680214738336,0.0038251171429539463,0.005832167008921438,0.005330359357871151
2024-05-05 03:00:00,0.0032396348702301153,0.008406033720880645,0.0036582147030249346,0.005842586224903319,0.005264392477367907
2024-05-05 04:00:00,0.0032420140484465784,0.008281801171584889,0.00351513181113875,0.005767625317597836,0.005161791549240948
2024-05-05 05:00:00,0.0032455924503262835,0.008079054247819788,0.0035174139144475303,0.005739092389862051,0.005091524602534978
2024-05-05 06:00:00,0.00309797100240232,0.00741048124256016,0.0035431263065283016,0.0053951829831454644,0.004836193654218669
2024-05-05 07:00:00,0.0031612212602036226,0.0071829649478042145,0.003688510680118858,0.005264369456671395,0.00480050050138482
2024-05-05 08:00:00,0.0031346673876318423,0.007402031313355346,0.004057449041877206,0.005340589018292259,0.004922677021189884
2024-05-05 09:00:00,0.003070088344000585,0.007212685936469038,0.0044955744738494575,0.00529310636816797,0.005027625412757291
2024-05-05 10:00:00,0.003059803580635828,0.007257508622932991,0.004818916336890841,0.005287804492243487,0.005144725892133707
2024-05-05 11:00:00,0.0021518418807753344,0.006471266147320418,0.005114063622016665,0.004946381896196624,0.004550970832209352
