南部,北部,中部,東部
398.71090854272177,420.9229480436643,575.8962521843844,437.0941591458755
409.3314927805561,424.94519643829284,595.0935575931557,451.92019078405673
414.6227718347794,429.5040519058524,600.4411172920019,458.18712383661506
412.73731026822054,428.6707226532819,602.3259011133099,470.71862925800804
410.0979711474519,427.0162731322363,598.3053305935382,470.764907459909
413.9645610562765,428.83585337994776,592.8505769143326,470.62395963676056
419.7803362334092,436.0366718612738,587.7270357091564,474.33780374570534
398.4703881902821,436.4344689702229,567.4908895069967,461.0353721810279
343.3823278869344,433.0609975108097,534.4225629490505,428.2762836051633
300.87777349929485,440.5220404592934,506.65404652576717,407.0550360878151
284.23118456920525,430.19929416577673,443.29980620002004,362.93686158086336
275.49487180614904,434.38138175371256,441.09053302594236,364.2528315026544
281.6633324037418,438.28660004126806,441.94260600781166,349.3107103540744
278.43706228008296,438.54769322416746,449.4326280704801,355.3883016870049
291.85996497313016,434.89473934713124,457.3322713669127,359.97883138445536
321.9138291883816,436.1697097391701,476.61510971144776,377.0595284007186
368.29338293007254,429.4311217649906,504.2953984420911,400.57885352252896
412.07619997945835,425.45366872255994,502.1995089149528,397.7566866571243
419.89124029512647,425.59861940948355,484.2475269922919,387.7666675005999
418.3581390752954,427.1839438296765,491.41480688822213,391.78681669139246
418.1809491523362,423.88014278452044,483.4383814982635,389.2505576863001
419.32085597195737,428.20230220266785,498.9580630724581,401.8969568132573
405.60602212851296,435.27391985680265,524.2911640506923,413.8653238460456
398.6312299176374,439.2098720073229,543.6983651223998,419.50210080530786
397.76703407263,431.5896153792421,527.306223710627,434.92434125955094
397.24488925206145,422.9095624128834,548.457137230147,444.36218998748865
397.39702986560246,412.7142001878223,554.1926022764377,442.9875685046331
397.61680703471757,407.244436509998,547.824642532958,434.13054537222644
397.43731191563904,409.17396378126466,542.6204640013717,430.20122494840166
397.0331324436444,416.23141337308914,528.6877253372456,424.35387153691653
401.3766244729248,417.19885191530545,535.489342701177,432.29633830953446
386.0069693065118,424.05652935451866,528.0720540257189,423.20938036829745
336.0797386321341,418.2021536843186,450.22807470406025,360.1407162713013
298.7650554636324,415.8838149278654,403.79673610698177,315.65270526849224
290.9637918977018,411.09377178459135,380.5886732284353,300.95445129767035
284.55779071686294,407.360793767332,368.38992255764504,291.9311542853247
282.4944797634907,404.8094523696722,363.272922703207,291.0702507520938
289.0929036091131,407.52662716803087,369.4336328155209,298.02176462734315
299.6380737364832,412.60802235148594,386.4996142464082,311.161526853893
329.1453598157445,421.62383301130143,436.06643554669256,348.5228049560558
364.49316494409544,425.9307275373842,479.03061015849386,380.96576930613185
397.4111239516693,429.12344401507534,497.843363413027,393.4704720501552
412.0035481902851,426.48943200669515,488.2574469770234,391.8375331601431
402.3460014920453,425.4555237014455,485.7834508972337,390.07765927841933
401.6633639278082,426.832128477732,483.75510329986685,389.3320591788049
403.96067015851884,431.6328768702297,500.4048826342808,399.6007537294525
410.85717641263494,437.591662392542,542.7108458248218,425.661975360008
411.1535957398303,433.3807281950332,554.5436438925228,427.6439915976344
400.1672697416587,425.426257144468,554.2291507951543,424.7553727984723
399.29826560190867,415.4669324440252,554.1164377221555,421.1057367609095
398.89025389351895,411.37649930222204,554.5245521243249,430.2722315501754
398.4003031083881,418.2541557380456,557.3502774323874,443.2552659820116
398.9259841012129,420.76704914141163,563.9587390122368,446.70389047928523
399.4921498398159,420.96858334148124,564.2754624359347,448.63364098328503
398.45683395530466,424.3073113263685,550.8003359576534,445.74161382583526
378.6748165680414,420.1383139407539,543.5763087023664,437.6038560085426
345.70881331478677,418.50455778896026,498.40916830076424,401.60070217490465
304.4518610987453,416.96953641751617,440.25846563765174,357.85610314358183
289.78119928480527,410.11319762876224,408.6040369906289,335.24547057411377
290.5728058054438,408.6505073051971,386.61337164581255,320.1255550290329
288.51726925305604,410.62512544226684,393.0580016211451,319.3992765732201
295.1941790297215,409.11601368507223,394.95132493295716,311.40818150589416
312.1044584232408,414.24024949549397,422.4778621871094,331.3133311725193
335.55685158740584,424.33444535387895,474.0594559193532,370.499398807097
388.58380942565196,429.2969391556844,526.0379279812221,414.18977614475125
421.66703211927074,435.04686839114487,555.236470911859,436.31645360888484
427.7666666995708,431.852571956696,539.2991303093249,415.26602517022394
426.0157816510732,433.29030102372093,543.9803251977876,416.32852851802636
421.50453704290373,437.64879843214266,546.6991133570398,420.1600659507701
416.81840092939575,440.0753519338805,547.75890346927,419.3615657690815
413.24473266244655,444.107623570054,552.79250442476,434.97415388180406
400.93900666659476,447.37232017936526,556.5699057847676,444.4416173339711
398.97731755839544,436.8176485615077,551.3674030943872,435.2051303788637
