,南部,北部,中部,東部,全台
2021-10-01 00:00:00,462.0939018415735,449.89010413066836,488.8250065075705,407.40860729277057,465.17682301210897
2021-10-01 01:00:00,460.8094133097046,441.4368491260729,535.1258713301531,448.2328240478729,477.20067873152084
2021-10-01 02:00:00,461.5735617608335,435.4579646193742,553.6616410944259,462.33675309984113,482.78221398672986
2021-10-01 03:00:00,461.48204874072894,437.4304751173686,557.1905272198265,477.0245806211616,484.436217306371
2021-10-01 04:00:00,459.65192998708517,437.75210532279334,555.4462095402591,473.80497389362114,483.3864310859531
2021-10-01 05:00:00,457.69171594974244,437.09141754280967,554.8891739033928,473.19525694656477,482.4975644549341
2021-10-01 06:00:00,458.05339554877594,440.807673235627,553.1462103572818,472.98871725940324,482.9897580466909
2021-10-01 07:00:00,462.05229056513195,449.6119028452578,546.0167876726698,476.98162454637514,485.1657036390424
2021-10-01 08:00:00,462.15904585961607,457.548628636965,536.2740018113576,480.43479407622726,484.40370035858183
2021-10-01 09:00:00,454.9438521953574,460.1831751108409,526.187406247171,475.2767668874521,478.6346497309795
2021-10-01 10:00:00,449.399069771528,464.19024902931466,530.1880185041201,475.1417986186844,480.31347720132135
2021-10-01 11:00:00,450.18245033914206,464.8051827232073,529.6811047492043,475.93786866721376,480.73609995433213
2021-10-01 12:00:00,453.0136786478576,463.0385657946924,533.841107100021,479.8180440941662,483.54982363001795
2021-10-01 13:00:00,456.78840413212595,465.9646967704368,545.6332060381587,489.52993374609036,486.8404235504488
2021-10-01 14:00:00,457.12778030496713,462.13985206284144,548.8091675363979,490.47274151156745,485.0734317172514
2021-10-01 15:00:00,459.3462285564648,460.4576805018846,559.9207678598094,493.1539861751769,488.4876302282242
2021-10-01 16:00:00,470.939087144513,453.6770016812933,556.254838473885,483.6605393654559,489.1372340039082
2021-10-01 17:00:00,471.71949531228216,443.4858516524081,528.8742998373383,447.75029940759754,478.10364472984594
2021-10-01 18:00:00,460.7578243362355,432.53364038619617,467.6840615588282,380.60614837587457,450.3087620811567
2021-10-01 19:00:00,453.77561568519616,431.3979497821264,422.3473856054887,328.82781951591744,432.35870144671344
2021-10-01 20:00:00,453.99547531691417,430.2534103063926,416.13726781399987,323.47603302537357,430.0395029186647
2021-10-01 21:00:00,456.8251871008052,430.9723383510629,431.56302185464506,332.46090984049187,436.42150029880037
2021-10-01 22:00:00,457.704181490577,429.42022210014966,442.2177204834793,347.1374127723341,440.3414807543926
2021-10-01 23:00:00,458.002553564066,424.35612518468093,492.38175115643634,386.77685904902165,453.9133782962478
2021-10-02 00:00:00,457.8766975090962,412.87827879296987,554.3440251468705,428.508258933938,467.79148671950776
2021-10-02 01:00:00,455.0287359550858,407.4683442144071,560.0146145652894,429.7717448538064,468.48654554862964
2021-10-02 02:00:00,453.2541711950074,416.71455699821473,570.400845960081,438.2070830377752,474.5600418942937
2021-10-02 03:00:00,449.2091420366518,420.4392535662568,566.8210464324158,437.8213946143337,474.37342966574204
2021-10-02 04:00:00,448.5448492472828,424.1524505649268,566.3930123730285,483.70483471205847,475.5844684081359
2021-10-02 05:00:00,449.1079646999593,424.70632592486606,565.8401068480234,485.3079827896918,476.91041964553807
