,南部,北部,中部,東部,全台
0,0.06846664247469404,0.06257639626486912,0.1246062423483282,0.08797584480390838,0.08462878740793439
1,0.0672243375231141,0.06138551058756122,0.12315532819191899,0.08607343898947102,0.08405046898083245
2,0.06934931043389393,0.0581787117919328,0.1249237460778055,0.08773401407650135,0.08554183720659504
3,0.0720640971417265,0.05773608312341736,0.125073508502256,0.09413836301717185,0.08738154490955391
4,0.07216891437084268,0.058221378513118795,0.12419341380042759,0.09500831743514745,0.08804623729684091
5,0.07235442857684211,0.05739809049972303,0.12343677194168727,0.09398650415577117,0.08808958486429577
6,0.07294680745219452,0.060377020602951026,0.12204593750327086,0.09287554917355673,0.08845709916491754
7,0.07347615150378116,0.062036489804883174,0.12016879899816575,0.09246272973140866,0.08810091580928125
8,0.07266286401307753,0.06616763676200918,0.11773907134436402,0.09397892369077876,0.08685851352816605
9,0.0710693738565472,0.07211495677855623,0.11582158758653321,0.09188037129070377,0.08733028032456112
10,0.0708429818771171,0.07053595942131682,0.11191955746083218,0.08615503801163626,0.08543971618880845
11,0.06795685747118393,0.0769397272940491,0.1065026327776131,0.08208976829234137,0.08532067808727149
12,0.06907006265144773,0.09693173701249173,0.11290072122776393,0.08835197801549427,0.09546465706780384
13,0.0680869480746273,0.11670725060318707,0.10949859758001039,0.08647336012520675,0.10169754405183569
14,0.06858446837759258,0.12475634155416819,0.10608686457825915,0.08406842865292107,0.10367754701343052
15,0.06735633451629325,0.12287663818410217,0.10642845613508622,0.08751194222998358,0.10262203574684903
16,0.06703003123762917,0.11775114154558607,0.10619793374881902,0.08670794218867499,0.10013693018692077
17,0.06747196663984556,0.1212968810304849,0.11013169723710373,0.08950110884946029,0.1019342479160844
18,0.06744152108128455,0.0944763632312753,0.10900432159957289,0.0828833508285358,0.09123282614583847
19,0.06727870202726435,0.0674351825548626,0.11019592077710912,0.07873903416430435,0.08127242588870599
20,0.06866607894518573,0.06436780377291441,0.1146090111717227,0.07902987940911935,0.0818324353401019
21,0.06959057905786083,0.06692374221807028,0.11877983029692661,0.08168958594745568,0.08420067212041656
22,0.06902611253504022,0.0673417174023008,0.11977662315134402,0.0845464673312998,0.08459458938672673
23,0.06956652312537442,0.07049886704192546,0.12147420441104366,0.09042928685049595,0.08586195282070876
24,0.069544084212536,0.07059579880778502,0.12586589674625648,0.09424524361802313,0.0872331199667708
25,0.06981842681827605,0.07183931535512346,0.12538086415302988,0.09355669046784258,0.08800257780220849
26,0.07211510503479779,0.07199963350291008,0.12453246845508893,0.09529977163268145,0.09009151831051632
27,0.07260445040392367,0.07139851043027441,0.1231305175264395,0.09525035574405154,0.09056205072445375
28,0.07213259667398536,0.06892259442452085,0.11964667060685961,0.09482466927921764,0.08873288267896669
29,0.0726992515552007,0.06867945384169895,0.11663814211314766,0.0926321330471125,0.0878566166257516
30,0.07185337509679053,0.07111188867903323,0.11808630796933997,0.09364352846365573,0.08855739815671874
31,0.06889264007574479,0.07424534831452302,0.11551450548218357,0.09213054067656953,0.08797733536213022
32,0.06758603604327461,0.07949459387970617,0.11168752457195827,0.09023672272995872,0.08764357590653618
33,0.06783317013218894,0.08011061228970463,0.11293930863132191,0.09289279031148859,0.0877875615185026
34,0.06766392095760795,0.08155157194093537,0.10923794715452831,0.09033187860817897,0.08710323795732983
35,0.06797745841040088,0.0808570233425939,0.10644059564028502,0.08884260322774969,0.08581195266736914
36,0.06778259829526413,0.08067231196875554,0.10581237249854013,0.08758445776385489,0.08584047194713283
37,0.06678442407347233,0.08204901836629781,0.10323287835917344,0.0855421325812692,0.08484001247058093
38,0.06733449882952772,0.08074925162170438,0.10426852726908054,0.08637214755295429,0.08480992245423999
39,0.0672808974490141,0.07934262241508928,0.10511508120475906,0.08730533654341034,0.08435522588709876
40,0.06793898931303259,0.07541603906150164,0.10153643426864326,0.08263399835102436,0.08234048110001667
41,0.06818727722136084,0.07208978776654172,0.10214605322537244,0.08188118417025704,0.08107827296690594
42,0.06693417208936228,0.06893319007290151,0.09973861882518716,0.07586477310726529,0.07880938764546878
43,0.06779825252268597,0.06775799003949137,0.09909861219847838,0.07012666010580901,0.07821526293377856
44,0.0709240033675171,0.06773225617193142,0.10217923318121769,0.07238720051719164,0.07987185600684832
45,0.07234811204207843,0.06741237235716238,0.10620788164211631,0.07390613945668419,0.0811987209188178
46,0.07181414741967726,0.06632519932123862,0.10932893251516486,0.07420719411289538,0.08160638455830768
47,0.07230028346240644,0.06851763975744611,0.1117210174023731,0.08499280716016532,0.08348526575865513
48,0.07084745101939943,0.06949008982525448,0.11821546245765678,0.08876007258031064,0.08466011911838986
49,0.07132693823664332,0.06829709638621259,0.12552975682961764,0.09194290219294046,0.08679085066822716
50,0.0711451564616993,0.06555122609925029,0.12525412447998832,0.09088503920140009,0.08717146074463973
51,0.07161163136252811,0.06405988135568216,0.12601881172875223,0.09130113205089631,0.08793496892480822
52,0.07139991064597788,0.06390182205680046,0.12353073285098791,0.08977024365421074,0.08692344621527398
53,0.07299199718539262,0.06452718405498017,0.12401016950280622,0.09087961219921228,0.08806145634622398
54,0.07413453555914722,0.06437385517728303,0.12192249298169752,0.09520245154785784,0.08785896069149293
55,0.07458341373816592,0.06609390958960051,0.12090355705956812,0.09566882549579965,0.08872167541409351
56,0.07385378725325241,0.06781810325597977,0.11893375738817401,0.09590830960472786,0.08792580240527885
57,0.07482252373911591,0.07145604248122693,0.11661787157278264,0.09787381851946521,0.0890852228367516
58,0.07271816970745379,0.07237054054876745,0.11848074686943995,0.10009878851089422,0.09008139255400456
