南部,北部,中部,東部,離島
0.39629629629629626,0.10236724248240564,0.0028032619775739042,,0.07394366197183098
0.5111111111111111,0.08751485239009232,0.0007645259938837921,,0.09976525821596242
0.5296296296296297,0.06877799104286629,0.004332313965341487,,0.09859154929577464
0.4851851851851852,0.04501416689516498,0.0026333673122663948,,0.13615023474178403
0.4888888888888889,0.01530938671053834,0.0003397893306150187,,0.06690140845070422
0.36666666666666664,0.018965359656338544,0.00016989466530750936,,0.07042253521126761
0.42962962962962964,0.025591810620601407,0.0003397893306150187,,0.061032863849765265
0.3148148148148148,0.06786399780641623,0.0005096839959225281,,0.09272300469483567
0.24444444444444444,0.12795905310300704,0.0,,0.10328638497652581
0.26666666666666666,0.13549949730371996,0.0,,0.05868544600938967
0.27037037037037037,0.11036468330134355,0.004077471967380225,,0.03286384976525822
0.21851851851851853,0.14806690430490815,0.020557254502208633,,0.07629107981220656
0.24074074074074073,0.13732748377662005,0.021831464492014948,,0.07394366197183098
0.2740740740740741,0.1455534229046705,0.009599048589874277,,0.06338028169014084
0.32592592592592595,0.12978703957590712,0.008664627930682976,,0.02699530516431925
0.05555555555555555,0.10442372726441825,0.0015290519877675841,,0.018779342723004695
0.07777777777777778,0.09574079151814276,0.0,,0.012910798122065728
0.06666666666666667,0.05209761447765286,0.011552837240910637,,0.008215962441314555
0.02592592592592593,0.03861621424001462,0.0056065239551478085,,0.022300469483568078
0.003703703703703704,0.07928891326204186,0.011892626571525655,,0.06924882629107981
0.007407407407407408,0.08957133717210493,0.024464831804281346,,0.09976525821596245
0.02962962962962963,0.04501416689516497,0.031260618416581724,,0.07276995305164319
0.037037037037037035,0.010282423910063064,0.017244308528712195,,0.034037558685446015
0.0,0.050269628004752764,0.02030241250424737,,0.04929577464788732
0.0,0.022621332602138746,0.024804621134896367,,0.13028169014084506
0.0,0.0034274746366876885,0.01597009853890588,,0.1619718309859155
0.0,0.009596928982725527,0.01622494053686714,,0.13028169014084506
0.0,0.042500685494927345,0.0067957866123003734,,0.06690140845070422
