,南部 (kgCO2e/kWh),北部 (kgCO2e/kWh),中部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2021-04-07 10:00:00,0.49688895649216813,0.4957048711539131,0.6609772315932833,0.46955167378003126,0.5520103440753683
2021-04-07 11:00:00,0.49751269173794127,0.50205623641996,0.6527936672202408,0.4656490846475576,0.548361809133441
2021-04-07 12:00:00,0.49576270632094127,0.4992219026896521,0.6734558897110889,0.47202574242242507,0.54953381753137
2021-04-07 13:00:00,0.49631775186166194,0.4966036282133941,0.6421910848189005,0.4557582594483143,0.5427376081719969
2021-04-07 14:00:00,0.4969164910220594,0.4831590323021316,0.6474178224618085,0.45333887873735174,0.5440772641620112
2021-04-07 15:00:00,0.49656761162204605,0.4689532710964836,0.6566741119026558,0.48254420424898514,0.5443553557437711
2021-04-07 16:00:00,0.4958367125713621,0.4635350837051014,0.6033621133542665,0.46292062159090713,0.5266504334066987
2021-04-07 17:00:00,0.49666845293410083,0.45961366342739235,0.5931903530314113,0.43851887128068334,0.5214180156396796
2021-04-07 18:00:00,0.49850645991748804,0.46154700095005297,0.5785540529574204,0.379642765987221,0.5148709635294793
2021-04-07 19:00:00,0.49893669601464696,0.4525529380075943,0.5846859907031613,0.3834528008844411,0.5161205021697249
2021-04-07 20:00:00,0.4972154440480139,0.45931513895406917,0.5731191971226968,0.3903759878709177,0.5123135665640742
2021-04-07 21:00:00,0.49701334045490775,0.46398788425395676,0.5520995661300557,0.4289029765768904,0.5079337388699355
2021-04-07 22:00:00,0.49818785658519865,0.45970566727989925,0.5945011800596297,0.4435397085659617,0.5214764866107833
2021-04-07 23:00:00,0.49872785487965465,0.4682974740137404,0.5886007683162643,0.4332881717846757,0.5195272636445332
2021-04-08 00:00:00,0.4998605869233276,0.4605851447472161,0.5755853956271204,0.4222257947914311,0.517152023048886
2021-04-08 01:00:00,0.4999687589499473,0.4229311434260691,0.6340857259107856,0.44157411596395024,0.5296125861134474
2021-04-08 02:00:00,0.49935932319881504,0.4031400919863927,0.6403371110285379,0.43299899076616527,0.5270172786786049
2021-04-08 03:00:00,0.5010423824412013,0.386712424373436,0.6454499534274444,0.43824745157113876,0.5268987709734672
2021-04-08 04:00:00,0.5006759001992368,0.37024967537063896,0.6533256232933733,0.45028426854216735,0.5268723440684273
2021-04-08 05:00:00,0.4998600752911084,0.3834525544938105,0.6414969418632269,0.44942265823282534,0.5242398132446413
2021-04-08 06:00:00,0.4998666419521777,0.40402604919579943,0.6444969291010892,0.4344853670394909,0.5238262333175369
2021-04-08 07:00:00,0.4993647024423138,0.4101909333261488,0.6485058975446135,0.40481223205722106,0.5270449868987471
2021-04-08 08:00:00,0.49909278454323336,0.43891639956056755,0.6413394821613044,0.4061153678837388,0.5316937188427889
2021-04-08 09:00:00,0.5007775068651139,0.45803616268552877,0.6438147360546403,0.4148612289288672,0.5386006127873697
2021-04-08 10:00:00,0.5024012654255255,0.4695651454155413,0.6361664445651279,0.41474352993174096,0.5380260795678371
2021-04-08 11:00:00,0.5033670884868678,0.4692439588342131,0.6532322544301663,0.4269287533882318,0.5412360307896346
2021-04-08 12:00:00,0.5056532232622465,0.4591147059247841,0.6563706131420277,0.4857033607621491,0.5448799848768604
2021-04-08 13:00:00,0.5058704358314453,0.4626743909972875,0.6420526378599951,0.4899982228698702,0.5391910101874859
2021-04-08 14:00:00,0.5078418068903157,0.46048289712950946,0.6272240820867669,0.48295695730512184,0.5329716723049707
2021-04-08 15:00:00,0.510371899615984,0.4501592667841754,0.6225318980047149,0.4794724261908433,0.5303102231593227
2021-04-08 16:00:00,0.5132992664479916,0.45087876147904954,0.6068364929688098,0.46267869137191714,0.5264422824057516
2021-04-08 17:00:00,0.5166204026523448,0.4559604665119258,0.6021363071738535,0.43989616860102165,0.5266547900365616
2021-04-08 18:00:00,0.5126448358135562,0.45930927297815527,0.584935557615381,0.40163829224405206,0.5193141918973597
2021-04-08 19:00:00,0.5087918373425541,0.45691287744928044,0.5777647537450924,0.39569021596697523,0.5158909193248762
2021-04-08 20:00:00,0.5060958496585257,0.4369669893180956,0.5996719932578214,0.405695770618279,0.5173950950696178
2021-04-08 21:00:00,0.5046011668636458,0.4347913009802077,0.6002260199003421,0.399984696837754,0.5161485355609892
2021-04-08 22:00:00,0.5050722020444954,0.4365441418368354,0.5810528747601571,0.39997608650247607,0.5089402420438955
2021-04-08 23:00:00,0.5044890261642843,0.4426102565865175,0.5887189120366125,0.4212230223970199,0.5106738152724963
2021-04-09 00:00:00,0.5038529968269516,0.4381358617142749,0.5627674456368588,0.40070392664346877,0.5054241799548856
