南部,北部,中部,東部,離島
0.18148148148148147,0.5506809249611553,0.1083078491335372,,0.6197183098591549
0.13703703703703704,0.4133534411845352,0.10091743119266056,,0.6584507042253521
0.08518518518518518,0.2739694726259026,0.1083078491335372,,0.6654929577464789
0.022222222222222223,0.13984096517685768,0.0828236493374108,,0.602112676056338
0.022222222222222223,0.14852390092313317,0.10864763846415221,,0.5528169014084507
0.03333333333333333,0.21890138012978702,0.13413183826027864,,0.5117370892018779
0.07777777777777778,0.08065990311671695,0.17762487257900103,,0.4929577464788732
0.014814814814814815,0.07426195046156657,0.29527692830445124,,0.5082159624413146
0.02592592592592593,0.1019102458641806,0.34573564390078154,,0.5363849765258216
0.044444444444444446,0.10213874417329313,0.39033299354400275,,0.5833333333333334
0.05185185185185186,0.15994881637875882,0.5368671423717295,,0.5845070422535211
0.10370370370370371,0.13755598208573258,0.5982840638803942,,0.5187793427230047
0.0925925925925926,0.11950461566584407,0.3222901800883452,,0.45539906103286387
0.2518518518518518,0.16246229777899643,0.2259599048589874,,0.4154929577464789
0.3037037037037037,0.2625445571702769,0.3202514441046551,,0.4471830985915493
0.06296296296296296,0.3201261310666301,0.59140332993544,,0.4354460093896713
0.05185185185185186,0.30664473082899185,0.5451919809717974,,0.4248826291079812
0.0,0.40307101727447214,0.6568127760788312,,0.43309859154929575
0.0,0.38364866099990863,0.8210159700985388,,0.4495305164319249
0.014814814814814815,0.3377205008682936,0.8090383961943596,,0.4741784037558685
0.0,0.263458550406727,0.6980122324159022,,0.4776995305164319
0.003703703703703704,0.2664290284251896,0.5877505946313287,,0.45539906103286387
0.003703703703703704,0.25409011973311396,0.5973496432212029,,0.43544600938967143
0.10370370370370371,0.10396673064619322,0.458800543662929,,0.40845070422535207
0.0,0.04341467873137739,0.2759089364593951,,0.3591549295774648
0.003703703703703704,0.034274746366876885,0.3468399592252803,,0.352112676056338
0.003703703703703704,0.03473174298510191,0.4260108732585797,,0.37793427230046944
0.0,0.028333790329951557,0.40332993544002715,,0.426056338028169
0.011111111111111112,0.03907321085823966,0.4505606523955148,,0.4389671361502347
0.0,0.04250068549492734,0.5116377845735643,,0.40375586854460094
0.011111111111111112,0.055296590805228044,0.4941386340468909,,0.39436619718309857
0.16666666666666666,0.09528379489991774,0.45786612300373764,,0.43427230046948356
0.6259259259259259,0.35897084361575726,0.5445973496432212,,0.4507042253521127
0.43703703703703706,0.44282972306004936,0.7049779136935101,,0.4776995305164319
0.5222222222222223,0.5662188099808061,0.8113319741760109,,0.5023474178403756
0.18888888888888888,0.647335709715748,0.8238192320761129,,0.5504694835680751
0.3888888888888889,0.7323370807056028,0.8632347944274551,,0.5434272300469483
0.32222222222222224,0.7311945891600401,0.9136935100237852,,0.6431924882629109
0.4481481481481482,0.727995612832465,0.920744138634047,,0.6514084507042254
0.25555555555555554,0.7129147244310392,0.9278797145769624,,0.6607981220657276
0.15925925925925924,0.7053742802303262,0.9287291879034998,,0.6772300469483568
0.3296296296296296,0.6386527739694725,0.9364593951749915,,0.705399061032864
0.12222222222222222,0.6317978246960971,0.9072375127420998,,0.7464788732394366
0.06666666666666667,0.6676720592267616,0.849728168535508,,0.653755868544601
0.018518518518518517,0.6222008957133718,0.7994393476044852,,0.6842723004694835
0.037037037037037035,0.6217438990951467,0.6863744478423377,,0.6396713615023474
0.12962962962962965,0.5648478201261312,0.5198776758409785,,0.6032863849765258
0.13333333333333333,0.5643908235079061,0.5491845056065239,,0.5715962441314554
0.15185185185185185,0.5308015720683668,0.5504587155963302,,0.545774647887324
0.18888888888888888,0.5074947445388904,0.5310057764186205,,0.5246478873239437
0.14074074074074075,0.4540261402065625,0.5141012572205234,,0.5387323943661971
0.2925925925925926,0.3779362032720958,0.4589704383282365,,0.5481220657276995
0.15555555555555556,0.3041312494287542,0.3655283724091064,,0.4835680751173709
0.02592592592592593,0.3032172561923042,0.3749575263336731,,0.4964788732394366
0.37407407407407406,0.34457545014166896,0.5970948012232415,,0.5246478873239436
0.45555555555555555,0.3500594095603693,0.6206252123683317,,0.5352112676056338
0.40370370370370373,0.30298875788319174,0.6297995242949371,,0.5293427230046949
0.4222222222222222,0.3331505346860434,0.6403329935440027,,0.5140845070422536
0.27037037037037037,0.33292203637693085,0.7539075773020727,,0.47652582159624407
0.21481481481481482,0.3388629924138561,0.8136255521576623,,0.4612676056338028
0.21481481481481482,0.3699387624531579,0.8904179408766565,,0.47652582159624407
0.1,0.3959875696919843,0.8476044852191641,,0.4894366197183098
0.2,0.48167443560917644,0.8165987088005436,,0.4953051643192488
0.2592592592592593,0.600493556347683,0.8453109072375128,,0.47535211267605626
0.08148148148148149,0.6139749565853213,0.8409785932721713,,0.4953051643192488
0.14444444444444443,0.5872406544191573,0.7685185185185184,,0.5328638497652582
0.34814814814814815,0.5262316058861165,0.7380224260958206,,0.4976525821596244
0.24814814814814817,0.40192852572890964,0.6977573904179408,,0.45892018779342725
0.17037037037037037,0.18919659994516042,0.560227658851512,,0.44835680751173707
0.07777777777777778,0.20153550863723607,0.4255861365953109,,0.4389671361502347
0.10370370370370371,0.3187551412119551,0.30130818892286787,,0.40962441314553993
0.11851851851851852,0.42980531944063616,0.21899422358137957,,0.44014084507042256
0.13333333333333333,0.418608902294123,0.2543323139653415,,0.4847417840375587
0.07037037037037037,0.3877616305639338,0.23887189942235817,,0.46478873239436613
0.2296296296296296,0.19605154921853582,0.2588345225959905,,0.47417840375586856
0.07037037037037037,0.2502056484782012,0.3234794427454978,,0.482394366197183
0.14444444444444443,0.4976693172470524,0.3216955487597689,,0.4976525821596244
0.2814814814814815,0.5406269993602048,0.4279646619096161,,0.5199530516431925
0.13703703703703704,0.4851019102458642,0.40919130139313625,,0.5129107981220657
0.17037037037037037,0.41243944794808524,0.35669384981311586,,0.4882629107981221
0.4111111111111111,0.444886207842062,0.4205742439687393,,0.4718309859154929
0.2592592592592593,0.6126039667306461,0.40970098538905875,,0.48004694835680756
0.34814814814814815,0.655333150534686,0.4759599048589874,,0.5035211267605633
0.24814814814814817,0.6251713737318344,0.5875806999660211,,0.4694835680751174
0.3814814814814815,0.6653870761356366,0.7189942235813797,,0.5164319248826291
0.4481481481481482,0.6843524357919752,0.7137274889568467,,0.47535211267605626
0.40370370370370373,0.708801754867014,0.7009004417261298,,0.46713615023474175
0.3888888888888889,0.6966913444840508,0.780835881753313,,0.49530516431924887
0.36666666666666664,0.6329403162416598,0.7927285083248385,,0.47652582159624407
0.2518518518518518,0.5321725619230417,0.7503397893306151,,0.4495305164319249
0.2037037037037037,0.526917100813454,0.6126401630988787,,0.5035211267605634
0.3333333333333333,0.43848825518691165,0.336561331974176,,0.4565727699530517
0.40370370370370373,0.3975870578557718,0.27285083248386,,0.48122065727699537
0.4222222222222222,0.47893245589982625,0.3823479442745498,,0.4307511737089202
0.3851851851851852,0.25934558084270176,0.4031600407747197,,0.4272300469483568
0.14074074074074075,0.23352527191298783,0.18314644920149506,,0.2992957746478873
0.0,0.24106571611370073,0.08435270132517839,,0.3039906103286385
0.011111111111111112,0.22232885476647474,0.0382262996941896,,0.26173708920187794
0.16666666666666666,0.20130701032812356,0.026503567787971458,,0.1936619718309859
0.27037037037037037,0.1508088840142583,0.04884471627590893,,0.20070422535211271
0.08148148148148149,0.04250068549492734,0.040265035677879715,,0.21830985915492954
0.2592592592592593,0.016451878256100904,0.05105334692490657,,0.19131455399061034
0.1962962962962963,0.02924778356640161,0.06192660550458716,,0.23943661971830985
0.34074074074074073,0.04752764829540261,0.039755351681957186,,0.30868544600938963
0.10370370370370371,0.14989489077780824,0.08876996262317363,,0.25938967136150237
0.07407407407407407,0.20633397312859886,0.2479612640163099,,0.22065727699530518
0.07037037037037037,0.19947902385522348,0.34114848793747876,,0.25821596244131456
0.022222222222222223,0.1272735581756695,0.3747026843357119,,0.24882629107981222
0.10370370370370371,0.07426195046156658,0.2533978933061502,,0.1748826291079812
0.26296296296296295,0.07129147244310392,0.28219503907577304,,0.19483568075117372
0.32222222222222224,0.05735307558724066,0.5152055725450221,,0.29225352112676056
0.15185185185185185,0.037473722694452066,0.3923717295276928,,0.22183098591549297
0.1111111111111111,0.02993327849373914,0.553686714237173,,0.3227699530516432
0.15185185185185185,0.014166895164975778,0.6063540604825008,,0.323943661971831
0.11851851851851852,0.042272187185814825,0.4074923547400612,,0.27816901408450706
0.1148148148148148,0.05141211955031533,0.27701325178389397,,0.2687793427230047
0.1111111111111111,0.01782286811077598,0.22663948352021748,,0.29577464788732394
0.03333333333333333,0.035188739603326934,0.2784573564390078,,0.22652582159624413
0.07407407407407407,0.042957682113152366,0.33834522595990485,,0.176056338028169
0.0,0.07060597751576637,0.17252803261977573,,0.18779342723004694
0.014814814814814815,0.2003930170916735,0.20098538905878352,,0.20422535211267603
0.04814814814814815,0.29407732382780366,0.5019537886510365,,0.2852112676056338
0.014814814814814815,0.4825884288456265,0.7026843357118586,,0.41079812206572774
0.6111111111111112,0.7286811077598025,0.7943425076452599,,0.5269953051643192
0.7777777777777778,0.8036285531487066,0.8910125722052327,,0.5821596244131455
0.9222222222222223,0.817109953386345,0.9230377166156982,,0.7007042253521126
1.0,0.8299058586966457,0.919300033978933,,0.7582159624413145
0.9962962962962962,0.801572068366694,0.8809887869520897,,0.7828638497652581
0.8703703703703703,0.7684398135453798,0.8742779476724429,,0.7887323943661971
0.7592592592592592,0.7965451055662189,0.8594121644580361,,0.772300469483568
1.0037037037037038,0.8351613198062334,0.8711348963642542,,0.7875586854460095
0.9703703703703704,0.7942601224750936,0.8480292218824329,,0.7852112676056338
0.9888888888888889,0.8132254821314322,0.8613659531090724,,0.7816901408450704
1.0037037037037038,0.8193949364774701,0.8481141692150866,,0.801643192488263
