南部,北部,中部,東部,離島
0.41481481481481486,0.880860981628736,0.7135575942915392,,0.7746478873239436
0.23703703703703705,0.9213051823416507,0.7167006455997281,,0.7746478873239436
0.6666666666666666,0.8991408463577368,0.7121134896364254,,0.761737089201878
0.4703703703703703,0.891143405538799,0.691471287801563,,0.7652582159624413
0.5888888888888889,0.880403985010511,0.7076962283384302,,0.7629107981220656
0.6259259259259259,0.856411662553697,0.6957186544342507,,0.7746478873239436
0.662962962962963,0.8774335069920481,0.6552837240910636,,0.772300469483568
0.6666666666666666,0.8655515949181978,0.6930003397893307,,0.7734741784037559
0.6740740740740742,0.838131797824696,0.6670064559972817,,0.7734741784037558
0.6296296296296297,0.8712640526460104,0.7495752633367312,,0.7065727699530515
0.6703703703703703,0.8868019376656613,0.7179748555895344,,0.7077464788732394
0.637037037037037,0.9105657618133627,0.7189942235813795,,0.7065727699530517
0.6222222222222222,0.9329585961063888,0.68144750254842,,0.698356807511737
0.6296296296296297,0.8785759985376107,0.7141522256201155,,0.705399061032864
0.6592592592592592,0.9393565487615391,0.6892626571525653,,0.7723004694835681
0.6222222222222222,0.8938853852481492,0.698436969079171,,0.7687793427230047
0.6666666666666666,0.9210766840325381,0.6892626571525653,,0.7699530516431925
0.6148148148148148,0.9101087651951377,0.6794087665647298,,0.7605633802816901
0.6666666666666666,0.8541266794625719,0.6788990825688074,,0.7746478873239436
0.662962962962963,0.8742345306644731,0.6812776078831124,,0.7723004694835681
0.6666666666666666,0.8735490357371356,0.664797825348284,,0.7734741784037559
0.6666666666666666,0.8872589342838864,0.644070676180768,,0.7687793427230046
0.6666666666666666,0.8790329951558359,0.636085626911315,,0.7723004694835681
0.6481481481481481,0.8966273649574993,0.6504417261297996,,0.7734741784037559
0.6592592592592592,0.8257928891326205,0.6505266734624533,,0.7734741784037558
0.6407407407407407,0.8109404990403071,0.6314135236153584,,0.7593896713615024
0.6407407407407407,0.7606708710355544,0.6421168875297315,,0.7546948356807511
0.6185185185185186,0.8034000548395942,0.6388039415562351,,0.7593896713615023
0.662962962962963,0.800201078512019,0.6256371049949032,,0.6971830985915493
0.6666666666666666,0.800658075130244,0.6415222562011552,,0.6901408450704225
0.6703703703703703,0.7814642171647929,0.6448352021746516,,0.7300469483568076
0.6666666666666666,0.7702678000182799,0.6414373088685015,,0.7676056338028169
0.6074074074074074,0.810483502422082,0.6456846755011894,,0.7065727699530517
0.6222222222222222,0.8463577369527466,0.6839959225280327,,0.6913145539906104
0.5703703703703703,0.8735490357371356,0.6876486578321441,,0.6549295774647887
0.5037037037037037,0.8664655881546478,0.6845056065239552,,0.6584507042253521
0.42962962962962964,0.8730920391189104,0.6851851851851852,,0.6561032863849766
0.5037037037037037,0.8874874325929989,0.658936459395175,,0.6220657276995306
0.637037037037037,0.8984553514303995,0.6811077132178048,,0.6349765258215962
0.4407407407407407,0.8219084178777076,0.6772001359157322,,0.642018779342723
0.3074074074074074,0.900054839594187,0.7394665307509345,,0.647887323943662
0.4925925925925926,0.8797184900831735,0.7262147468569488,,0.653755868544601
0.5111111111111111,0.8669225847728728,0.7358987427794768,,0.6995305164319249
0.6592592592592592,0.7746092678914176,0.7285932721712538,,0.7194835680751174
0.6,0.6306553331505348,0.7234964322120285,,0.647887323943662
0.6703703703703703,0.6425372452243853,0.7122833843017329,,0.6208920187793426
0.6518518518518519,0.7213691618682021,0.7079510703363915,,0.636150234741784
0.5703703703703703,0.8347043231880085,0.7319062181447502,,0.6713615023474178
0.42592592592592593,0.81848094324102,0.7200985389058783,,0.596244131455399
0.4481481481481482,0.7037747920665387,0.6745667686034659,,0.6232394366197183
0.537037037037037,0.7108582396490266,0.6900271831464493,,0.6455399061032864
0.6,0.5835846814733571,0.6470438328236493,,0.5997652582159624
0.45185185185185184,0.5908966273649575,0.6948691811077132,,0.59037558685446
0.5444444444444444,0.6279133534411845,0.6534998301053346,,0.6161971830985915
0.4777777777777778,0.4656795539713007,0.6732076112810058,,0.6607981220657277
0.45185185185185184,0.7321085823964902,0.7235813795446823,,0.6314553990610329
0.3925925925925926,0.8319623434786583,0.7100747536527352,,0.5610328638497653
0.5037037037037037,0.8552691710081346,0.6690451919809718,,0.6103286384976526
0.6666666666666666,0.8586966456448223,0.6831464492014951,,0.687793427230047
