,南部,北部,中部,東部,全台
2021-07-01 00:00:00,538.2951622916919,479.9374207747122,637.0324253306737,486.8949366429101,548.9764258689735
2021-07-01 01:00:00,536.3681176839428,476.78798932770206,633.4931468844447,481.55937552078205,547.7765241051409
2021-07-01 02:00:00,537.4885678004339,468.55338278958783,643.6184028206354,490.8955838432857,551.7660252606884
2021-07-01 03:00:00,539.3631537010597,466.67627300646205,644.1395776774642,524.9197716439825,554.7113323108904
2021-07-01 04:00:00,538.1176862518732,465.96623050198815,641.9386449963702,532.7937490267683,555.5664033055469
2021-07-01 05:00:00,537.9375784537762,462.75996714178126,640.6724330958344,529.9124481091147,555.3377648159458
2021-07-01 06:00:00,538.7324270368099,467.7219742765394,637.7516099437688,527.3717519503405,555.113955862163
2021-07-01 07:00:00,539.5800964365177,474.4228440622625,631.6692854772725,525.355182387646,553.6230581172495
2021-07-01 08:00:00,539.7331928328571,486.93034492151844,618.0624580031421,524.6900444726224,548.8985851522705
2021-07-01 09:00:00,539.2091578149336,500.7187686237863,618.487846011094,511.67738519935693,551.7906626966508
2021-07-01 10:00:00,536.572574255081,495.88102673823727,605.1622479420644,484.9350946488935,544.1403438165374
2021-07-01 11:00:00,536.8686806988909,493.357191723692,582.0408373130647,468.90927668208985,535.2417070402116
2021-07-01 12:00:00,541.6207645850027,506.2513286971985,617.7811517382346,500.0551137282622,553.4262316971317
2021-07-01 13:00:00,540.1257793608443,509.30935959771887,602.3931585096407,490.3354289152497,547.8189718082459
2021-07-01 14:00:00,541.1420252105152,504.60767162491146,577.9923816014903,476.033488537716,538.2308333028042
2021-07-01 15:00:00,539.3773031161753,501.9397457681152,578.7371762048052,493.939453048613,537.3947991693586
2021-07-01 16:00:00,538.7401204452531,499.0979097310944,577.5473360981196,492.69861153939934,536.1422218775468
2021-07-01 17:00:00,539.3962135440668,500.405829637844,587.1819850226165,499.46699666407153,540.084514271519
2021-07-01 18:00:00,539.2355266037622,490.44288245848,575.7721428888511,460.2132984346808,532.0184551929759
2021-07-01 19:00:00,538.8963178029638,481.38944818650293,576.1621266279125,433.5754924425764,527.6218678413336
2021-07-01 20:00:00,538.7339373199384,478.493842672633,588.3613756641555,430.5580723357206,530.7305014892906
2021-07-01 21:00:00,538.7678612837253,482.21238742803587,608.4882846881593,442.02174973094174,538.3195870096334
2021-07-01 22:00:00,537.692646348022,484.761414732292,613.3448375947951,462.2067450102314,541.4229490611363
2021-07-01 23:00:00,538.5267737354955,492.4825788255817,620.6528669274924,493.96330150410034,546.0659284447484
2021-07-02 00:00:00,538.6672663527739,494.27542861866783,642.2263984081823,515.9509071834959,553.7472687915058
2021-07-02 01:00:00,539.2112289251846,505.4655973916945,643.0876606612419,517.2183039525819,559.173431028916
2021-07-02 02:00:00,538.6448424248542,512.4669380443872,641.7263658037335,524.7857557429516,564.2994768241101
2021-07-02 03:00:00,538.9090337593553,515.6275573441708,639.7099692529439,527.6598218097472,567.056627450033
