,南部,北部,中部,東部,全台
2021-01-01 00:00:00,398.916705668336,428.88508589930075,581.827066829696,440.9527502554551,473.21982542092945
2021-01-01 01:00:00,409.48685640186307,431.2338112633881,600.9190409485727,455.71588349645833,484.4344047499509
2021-01-01 02:00:00,414.7185621660241,434.01913940885737,606.7477952157388,462.32397113890187,490.6833625380649
2021-01-01 03:00:00,412.7626563150268,431.13351275447224,607.1382014111801,473.91206732166313,494.1147392885078
2021-01-01 04:00:00,410.124211905244,429.686026117656,604.4667076224409,474.9247423758572,495.5647670099593
2021-01-01 05:00:00,414.00356960961017,432.7577773611109,600.1717987135671,475.659039586863,496.56992228360394
2021-01-01 06:00:00,420.85218631678475,438.33466470082794,597.2267225017922,481.29408033080506,498.1408957299101
2021-01-01 07:00:00,417.914406155515,440.4770776796023,592.9294097745574,483.58027545218835,497.122889714703
2021-01-01 08:00:00,399.8033407374934,439.7629144345719,582.9897590627595,475.21981888912444,490.81627303684763
2021-01-01 09:00:00,396.88937106456956,452.70020140465465,576.7232111567403,477.75260786551615,492.2878896213991
2021-01-01 10:00:00,395.0796560384094,458.958089683873,569.5747757607578,483.8011273648253,492.2937102986083
2021-01-01 11:00:00,395.23809141049776,462.5331064764539,553.0629387489288,475.38291008153374,484.9302357160006
2021-01-01 12:00:00,396.600712970661,468.91833517692504,548.6739603411274,450.70687525358886,485.13343218695525
2021-01-01 13:00:00,396.3121370921221,466.8820562753507,551.5971436539859,453.0626641798415,484.4129521984175
2021-01-01 14:00:00,396.0320248584756,463.46254010185083,559.2590539943959,455.42484324957195,483.94316507265296
2021-01-01 15:00:00,396.39950731135764,462.839584435226,566.8320454270088,457.94672043702974,482.71718386568944
2021-01-01 16:00:00,401.86062437002397,443.0574004232758,560.8955002745896,446.5231730170158,473.08279440339237
2021-01-01 17:00:00,416.27989502610154,435.5610325805248,531.7851207417673,417.53639864376663,464.7126538178387
2021-01-01 18:00:00,419.89124029512647,436.76386644093526,518.086690906561,409.13992520005473,460.3655295239062
2021-01-01 19:00:00,418.374276572816,437.7690484555564,525.4918207025001,413.4355028098721,462.9330430766641
2021-01-01 20:00:00,418.1809491523362,432.69486924727755,511.13147109420623,407.02331970460193,456.43341403225537
2021-01-01 21:00:00,419.3247950042975,436.73496907333896,523.5020835822825,418.0711162683646,462.1672153514546
2021-01-01 22:00:00,405.6100465014158,443.8050117867309,551.1889516036584,431.8449260289129,471.8663604517481
2021-01-01 23:00:00,398.7475767313992,444.4283203820358,566.3012441907495,434.4569475635638,475.6050110910836
2021-01-02 00:00:00,397.76703407263,433.4638633182264,540.9897600164032,444.42106619368985,465.09391870137705
2021-01-02 01:00:00,397.24903652956925,423.60303489729944,568.4819027461064,458.14511620657356,472.21965599476016
2021-01-02 02:00:00,397.4011583694973,411.4530428595277,581.4478008332567,461.1734153144547,472.92516754493624
2021-01-02 03:00:00,397.61680703471757,404.47705707377355,575.2877102569009,451.7047030732487,466.96058695021026
2021-01-02 04:00:00,397.4497329775744,407.0384944904018,573.4593946220016,449.9965361171149,465.4589843939874
2021-01-02 05:00:00,397.0331324436444,415.3412662120969,561.7821046787514,446.11026832606433,463.0608019062753
2021-01-02 06:00:00,402.31079792285993,417.4354717233956,567.541779492927,453.79994800664406,467.177551470468
2021-01-02 07:00:00,405.9894762257963,427.44123133471095,576.6071769413742,460.41482964254317,474.8420732632098
2021-01-02 08:00:00,396.55503707781827,427.4311995431846,550.4600227676859,441.2914211332416,461.5467665370415
2021-01-02 09:00:00,396.3941806786611,432.7628171170424,540.0089342176466,428.54724110945983,460.7673781268212
2021-01-02 10:00:00,396.5013102749919,440.16676120719336,530.2293696710632,426.5774634671167,460.60084279726163
2021-01-02 11:00:00,396.8999410059716,445.5184102779882,526.2488413690722,426.1145862624471,460.3060275226649
2021-01-02 12:00:00,395.9155152342876,454.2999006577381,521.0184852057471,431.32913081553363,461.618209832726
2021-01-02 13:00:00,396.65811279971393,462.01323791359414,527.5019845182102,439.6095385886972,464.95766561116665
2021-01-02 14:00:00,397.5753059622098,459.5651495464658,531.8589481549,437.63681774226524,464.1120190102209
2021-01-02 15:00:00,398.419828154921,456.7511806582223,548.6393974889393,441.951716641708,470.0554836674661
2021-01-02 16:00:00,396.5480083824721,449.9542869642005,550.5926287096538,436.6790078837217,468.9289693345077
2021-01-02 17:00:00,403.0499728021879,446.8036892597913,542.8598251012974,424.0752675893433,465.9728986334759
2021-01-02 18:00:00,412.1356191197533,443.0576475495936,528.6042047664299,418.04510598535967,462.76077337734625
2021-01-02 19:00:00,402.41589036617944,441.84661824543736,522.4681507523294,414.3594179268697,457.95027657531193
2021-01-02 20:00:00,401.6824571687197,442.29310709884413,517.3236167220565,411.7586688929953,455.8612189014872
2021-01-02 21:00:00,403.99969620359076,446.74599699121353,529.5269950083709,419.05714902990655,462.60469115795183
2021-01-02 22:00:00,411.00058020768336,451.07626010058107,568.2844238937095,442.90191255524746,479.6820192040087
2021-01-02 23:00:00,411.3025483982091,446.5627604439045,584.2357719833831,447.33427194166643,484.73845591820435
2021-01-03 00:00:00,400.33344780311495,436.45271210289104,584.1823530471935,444.9593311826892,482.6839600831589
2021-01-03 01:00:00,399.50252330171804,423.91397506839036,582.7567682650542,439.8644801543405,482.3286979296055
2021-01-03 02:00:00,399.043500637022,417.48734795342085,582.1986594414656,448.3626079101337,483.87937547154866
2021-01-03 03:00:00,398.7208106245831,423.35669144661716,582.9762077867673,460.4121563980692,484.2256977199505
2021-01-03 04:00:00,399.0948292593515,424.88666025286716,584.8482801404215,460.66673076034533,483.94989990415144
2021-01-03 05:00:00,399.5198955943716,425.03045937272,585.8283604964221,463.1577396750399,483.37032421449294
2021-01-03 06:00:00,399.7331490413306,429.94808933746395,584.8469099955432,469.8494325446064,482.0351289884543
2021-01-03 07:00:00,398.74463994407,427.53741127645964,593.7720120267862,477.3622312464316,485.64178187476386
2021-01-03 08:00:00,404.9335483813422,428.33503319139936,584.0995989166577,474.64286619156,486.4280613356776
2021-01-03 09:00:00,397.8254191214347,436.765212767957,552.370976883963,459.1079055114897,473.9444006605094
2021-01-03 10:00:00,397.16720285195225,436.0697242252276,543.195880432634,457.0678855230473,468.6333891645273
