,南部,北部,中部,東部,全台
0,0.10511825653330083,0.08918329905797547,0.17792746036238113,0.13130122834739846,0.1245978628115313
1,0.10820951886634463,0.08831968860222313,0.18353697596007995,0.13556649728542491,0.1276716988380473
2,0.10965121874989174,0.08754020137755107,0.18508142959410945,0.13742970990927972,0.12939799708203764
3,0.10738958792324726,0.08475450029170926,0.1848363576719189,0.1400602303446066,0.1302077816075682
4,0.10512173956584069,0.08397017379299093,0.18310101127467707,0.1394461386688841,0.13013168913552092
5,0.10812412732882644,0.0853383275428794,0.1815901689027767,0.14001092659294156,0.1309501175961337
6,0.11516751684527761,0.0888300692355682,0.1813948184939411,0.1433399881053676,0.13327989681880967
7,0.11410666735969505,0.09030947297181281,0.17953976407126016,0.14404145241548041,0.13283963906365598
8,0.10570282910235794,0.09026337635385898,0.1755468540002409,0.14044589600202484,0.12980295049903043
9,0.10368535894026176,0.0969113954840485,0.1729403336691492,0.141044318342125,0.1300091609994046
10,0.10282623055543982,0.09968743120164318,0.1698438978680461,0.14274053702545397,0.12965467626523336
11,0.10272550451981084,0.10232005741053568,0.16394156121000275,0.13997559459697656,0.126957026175043
12,0.10331650609687583,0.1052323348533699,0.1628042314296108,0.13280811359719447,0.12779119849135054
13,0.1034522719489129,0.1044134381560412,0.1639801878198083,0.13377114015761823,0.1273146607317735
14,0.10353140390499695,0.10275431515273158,0.1670009708966422,0.13463838398257952,0.12697519316617753
15,0.10329415205566064,0.10246162035349177,0.1702815565440535,0.13601526361263971,0.12651612227013107
16,0.10623225585782971,0.09349975844655452,0.17070045584575416,0.13332783771925225,0.1246802616034903
17,0.11129277084632531,0.09081414031649901,0.16273064273893342,0.12445471923654829,0.12348928527503501
18,0.11432991663182171,0.09207337485078419,0.1587448479188533,0.12237086456186212,0.12300456352841141
19,0.1127948771317397,0.09232699115396374,0.16082838442335687,0.12337863537412319,0.12331149404439765
20,0.11322097037436837,0.09233396248719533,0.15635572967711708,0.12150618820724116,0.12230547818143235
21,0.11387521252411137,0.09372276527267139,0.16010388935333128,0.1250564982710752,0.12404342041867424
22,0.10764461841830526,0.09431043249291315,0.16823565390758505,0.12872874146601387,0.12569005690226603
23,0.1046465802638111,0.09370920245752602,0.1729677164793487,0.12942733444752802,0.12620184027397216
24,0.10419343015641842,0.08689793805391022,0.16504734139677488,0.13198358743865174,0.12268969812924176
25,0.10451761619964066,0.08069979318181275,0.17371528854088397,0.13645425029959826,0.12446934933869461
26,0.1046395876032016,0.07391578957452626,0.17584957250901137,0.13596318655444478,0.1231642272958572
27,0.10458132491188858,0.06945545612407052,0.17449270478018022,0.13318398388007877,0.12103618669762368
