南部,北部,中部,東部
0.11472013887586735,0.09777023548923511,0.14055771503219613,0.11255935747208128
0.11319925350929536,0.09398863783273105,0.15288059254128727,0.12331500766349926
0.1127939220381201,0.0920821118991444,0.15741870451653436,0.12650185778769
0.11251879326380834,0.09409251427696558,0.1565995257925891,0.1293582535581631
0.10966169089085397,0.09432845748957766,0.15655264489636314,0.1281703872269156
0.10789334785401226,0.09455101985339195,0.15635529158133518,0.12773525405156422
0.09580579301472715,0.09662942184004647,0.15101194052670933,0.12158570698209459
0.06615502458475901,0.10125723854511987,0.1082784953640912,0.08813032548215365
0.05035360257676758,0.1000420785801188,0.07552179292361245,0.06314448034711669
0.038576179764639514,0.09677198175416034,0.06464746838836022,0.053184302176857996
0.03361939841552568,0.09269504722865718,0.055100650107015446,0.04482424855205074
0.0326316482532486,0.0898505084809805,0.05238810858613317,0.04258974311476241
0.034324942040487916,0.08957150295588259,0.05300913263945422,0.04333934980606432
0.038620218212523094,0.08817384713418645,0.056439149652904225,0.04695742650392176
0.04273609060880608,0.08990483516037748,0.0618111744541447,0.05171625962073101
0.05227544161064141,0.09398262695440568,0.0771708890763442,0.06408288323743133
0.07311447761027567,0.09797946397515624,0.10195763509713109,0.08491268709339019
0.10664893102454034,0.09905243990627334,0.12099200327419257,0.10188205533946522
0.11364506405536265,0.0975233750397606,0.11352381727764771,0.09274111100967394
0.10992687618758493,0.09635800564540667,0.1103700067474677,0.08441000139880686
0.11148864678538364,0.09519965122142748,0.11834033453741824,0.08887583580273264
0.11538207416283948,0.09445379218812676,0.12574066075472107,0.09376435737665141
0.11696046109127271,0.09503951202455099,0.12997564924915864,0.09849268672190861
0.11671677031498656,0.09400025224503697,0.14507143177746218,0.10969437724980056
0.11510071133129998,0.08874457144162948,0.16277577634257534,0.12088608983146197
0.10992588746856442,0.08532219555991995,0.16410184721314852,0.11980712837282238
0.10804903051235296,0.08811800850343768,0.1655524660828398,0.12127121332304662
0.10296602194838674,0.09042622904193588,0.15926148367304055,0.11727066329116333
0.10200880783889332,0.0919586215959162,0.15927602929854948,0.12956211274690932
0.10134716368123438,0.09091288953758539,0.15996391180291616,0.13055142404391673
0.08907425182374563,0.09292136239912516,0.14569978193362113,0.11821056447005839
0.062298331539764544,0.09628732996894974,0.10663570908679099,0.08634093233282068
0.0515540763347923,0.09683696708138853,0.08320194058306052,0.06808486488226162
0.038845862071012274,0.09494738502555483,0.061146447712100184,0.05015328195722242
0.03518429365014813,0.0919640352357705,0.0513605926532972,0.04331818397464818
0.03416895216666501,0.09006191759342588,0.04904766306316295,0.04176940621398007
0.03461921346749631,0.08942907346798139,0.04748793863430096,0.04085540741458612
0.035585811624011136,0.08987870230459497,0.049319027012718494,0.04263606586630663
0.03994316856795175,0.0904758508485441,0.054471160263736905,0.047365923119787906
0.04829810557133834,0.09318705677262043,0.06297955619663206,0.05531354588550444
0.07121297336036507,0.09705728072395373,0.08291482248214656,0.07444955110817637
0.10803573286763647,0.0993693508847015,0.11543602782119779,0.10338741288414591
0.11730075472464115,0.10015221063762189,0.12189532222852927,0.10455138205626302
0.11806524245356816,0.09997376987424661,0.1236541973868883,0.10499547697791854
0.11941686388730445,0.09997625592196,0.13016958263218115,0.10916244329516803
0.11876790016400204,0.0997969806910837,0.13956041115565404,0.11258698162421703
0.11582607986434143,0.09802040351048859,0.1510767624391498,0.11298697661426402
0.11497355092202688,0.09702527351131125,0.1608325770140683,0.11686126972393163
0.11561238326395308,0.09706233177645147,0.16635213018290637,0.1281610070596056
0.1121498074104602,0.09733133712855634,0.16374478062422998,0.12829814988489213
0.10550515946289958,0.09597615698484865,0.159808611661679,0.12428189211921624
0.10461494391580813,0.09389453203564577,0.1540368245835776,0.1268197861535796
0.10484711126560212,0.09391236459759487,0.15843428653073344,0.12927814987800995
0.10413599032237501,0.09364156054787687,0.15861775525801536,0.12930428461502932
0.09371297910460026,0.09439615964150114,0.14495186954509112,0.11734494215070547
0.06270336570164933,0.09689824322087805,0.10251906305515322,0.08225884120721279
0.049515476645799306,0.09596916317485091,0.08222952910115938,0.06565696372501836
0.04464549315126233,0.09448825033361345,0.06859276119035515,0.05500035589338031
0.03944743391933236,0.0920126048021628,0.06200308450145798,0.050247541338896445
0.03873624286911838,0.09015705057976706,0.06126938868043065,0.049768626517107256
0.03875256148714072,0.09097921545070452,0.06354898825159781,0.05133521601910257
0.04158327037302477,0.10163697939719497,0.0656893924903732,0.05335012234398427
0.047577047383019176,0.11132168508450102,0.07127802463739137,0.05870586632790274
0.057001033451094175,0.1224060013648684,0.07837834123396192,0.06571303110769244
0.07892116595034865,0.1275613966340908,0.09025325176945752,0.07701723462155567
0.1104046266228357,0.12926466188632033,0.12068491992776238,0.1028285136055258
0.11832209007100794,0.1301557387840162,0.13511075766139435,0.11473288657407055
0.11852942942759717,0.1277048267245251,0.15301188270153412,0.11676937759824199
0.11815041994164795,0.12782110787410553,0.16412269017070524,0.11860485334019949
0.11587916798690232,0.13005702260652213,0.16730971832227673,0.11925455277059087
0.11571637245464333,0.1301326167822643,0.1710095609779448,0.11795504642944582
0.1149632085919671,0.13035203264751966,0.17511432467437132,0.12322669217443953
0.11480013651930547,0.11549207655480456,0.17618014978310567,0.12816526815956675
0.1123665844909281,0.09922404423135167,0.17045460458415096,0.13277089930132338
0.10885282991529688,0.09070766735287887,0.1691091515944931,0.13633720882061737
0.10807578269920151,0.08916444825570918,0.16679957757543382,0.13574228809948483
0.10881831311685687,0.08950200830741091,0.1665871206751598,0.13591135989511005
