南部,北部,中部,東部,離島
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.03852790929479193,0.05026553044337408,0.009966028365553069,0.0242469688301725,0.012054507337526206
0.20724727967439152,0.20655798443868098,0.13189220480477734,0.16956974223958443,0.0845562543675751
0.3718923913946341,0.3960108682227985,0.33687064881251616,0.35438152010357515,0.21523410202655482
0.5369933133981227,0.5418056070149437,0.43978642048657135,0.48838986694234704,0.35866526904262747
0.6511421214386578,0.6267135976287515,0.6094937769449904,0.630317949191824,0.3670510132774284
0.6944025666583602,0.6948252439175003,0.6618832167938699,0.678142891726115,0.373864430468204
0.6895184400697734,0.676238112881314,0.6587587404597596,0.6741385902647665,0.44863731656184486
0.6274950161973585,0.6280721254785724,0.6077357829471535,0.617615399572256,0.41509433962264153
0.5365323116537918,0.5184018772384834,0.502253096293588,0.5193927039736899,0.35953878406708595
0.38600901237644325,0.3569840681733976,0.3480904285300794,0.36704972045326134,0.2580363382250175
0.19335804468809697,0.14178090650858344,0.15907103575400272,0.17621454022104985,0.12316561844863731
0.03154850901237644,0.02482400889218229,0.015294852459515866,0.023421680735946155,0.017470300489168412
0.00323947171692001,0.001852537977028529,8.683332571637493e-05,0.0016631525213181926,0.0
0.002612343217875239,0.001852537977028529,9.140350075407889e-06,0.0013107417839753235,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.044591535841847336,0.05193281462269976,0.024989717106165165,0.03479062647400625,0.006464011180992313
0.193870961043276,0.20958379646782763,0.1421370138476304,0.1680039874454532,0.03284416491963662
0.3106279591328183,0.4126219587501544,0.27668601374099294,0.29365698643690563,0.06813417190775681
0.5221343134811861,0.5636038038779795,0.49629815821945983,0.5092162358503229,0.09311670160726765
0.6103445053575879,0.6554896875385946,0.6181420715080054,0.6142432884327966,0.10307477288609365
0.6696559099592989,0.6987155736692602,0.6664594853982908,0.6680576976787949,0.10447239692522711
0.676215840186062,0.7032851673459305,0.6653154182471855,0.6707656292166237,0.11408106219426975
0.6209838857047929,0.639928368531555,0.6159681915817375,0.6184760386432653,0.10517120894479386
0.5183590829803141,0.5218599481289367,0.5124141187940832,0.5153866008871986,0.07669461914744932
0.3745805299443476,0.3295047548474744,0.3594686409822829,0.3670245854633153,0.06586303284416492
0.1861118033059224,0.13634679510929973,0.17033651722194296,0.17822416026393267,0.033193570929419984
0.03125467231497633,0.02371248610596517,0.016641530703959295,0.02394810150946781,0.004018169112508735
0.003245701470221779,0.0,7.616958396173241e-05,0.0016609355270917558,0.0
0.003245701470221779,0.0,0.0,0.0016228507351108896,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
