南部,北部,中部,東部
0.04489671920922444,0.028561088420983743,0.02073111310036803,0.02082028660748925
0.04751350902782165,0.027727275296144098,0.021289647089077882,0.02171940239124198
0.04503229544514658,0.028245678953492344,0.022406947932407724,0.0219644741969616
0.04750350479438551,0.028390731851603828,0.02399930480373538,0.023551820354400375
0.04731301956647457,0.028517459583429026,0.025033361023455585,0.024036848934404196
0.04688783185658187,0.029031645854329907,0.025995019576182134,0.024799865165148205
0.04170002174255274,0.028405116279299928,0.026595210262275317,0.024010760579979275
0.03742153823877118,0.028806758230490812,0.022857674226575368,0.020790074788807802
0.028132198706076965,0.02908900930077294,0.0212768484318944,0.017873010569595515
0.02361755934343077,0.0276459509505925,0.016923511990562384,0.014617448922205921
0.021574591916506763,0.02715887830154945,0.01700565116858118,0.015982256520127604
0.01581506726931395,0.026085223213580963,0.016998120518424715,0.014794661491440457
0.014240411783591294,0.026110594365525538,0.019317381047227723,0.015787491436718162
0.015714181029154842,0.027154363829233613,0.01827611387178506,0.015639914246792803
0.020611310514308936,0.02605212662740007,0.02069785206929443,0.01791949473796062
0.02489485167669926,0.02675139799866704,0.021206990295173082,0.018744181307434844
0.025170222244544405,0.031195223449700688,0.023999217228109854,0.019401271100375293
0.03408078567309523,0.046072633393719614,0.02874311781787995,0.02297690762790803
0.04925688509302218,0.0492375294082258,0.02988780517440656,0.026588981195338875
0.05106214555786724,0.04599075319449151,0.029834341135414822,0.02691458373109959
0.05192083307722334,0.03005858232315446,0.03057673898422884,0.02744314645953475
0.05249129855065215,0.0215143355363706,0.03124378046168711,0.027615928995477452
0.05275697225477147,0.013574481793760378,0.031147512849457902,0.027015667668394375
0.05437624417807421,0.013510540804694153,0.030640201898805338,0.02699502040894815
0.054126835894393176,0.01400993488863618,0.02809674799986842,0.02808784634273791
0.05348492642403212,0.013968298501657378,0.02546467513427001,0.02672850766270313
0.05336870109724692,0.014568968951350836,0.025154768102236442,0.02667971751588082
0.05411439323034999,0.013817902452539877,0.02530573591159305,0.027112444971511652
0.0538459830719793,0.013996400356818964,0.024122685510888756,0.026656141713183753
0.05432169155109785,0.01421087851686697,0.022635712599674437,0.026249579202775403
0.05043958178321595,0.014615848241195389,0.02211114251171876,0.025125404313899626
0.047538881983762674,0.014838863301844954,0.02200274816372895,0.02434296978393499
0.04580335214073053,0.01439311361779769,0.020953077995245598,0.023653691300782917
0.033950086331883074,0.014298080572911567,0.020785779326765282,0.02036172089096618
0.038970441268120076,0.014063926332125325,0.020727396077347377,0.02149406177372539
0.037304757267529964,0.01421090114883477,0.020616527428919514,0.02055454266007254
0.03613521399626067,0.014159845094945512,0.020351964302746797,0.020437089097845258
0.03116105791138323,0.013974536018607235,0.020692881715195347,0.01942535728235257
0.03572389760624875,0.013735547989143806,0.02108181301820388,0.02089226189805286
0.043258366873377765,0.014472847144478279,0.020690124017817012,0.022397674702861917
0.04673495632427667,0.01690890990712696,0.01931467904268329,0.021830631300392516
0.04849468782559502,0.02785182433308611,0.01999325358856321,0.02220237243925604
0.05445808954622436,0.03939521468709257,0.01969719856097688,0.02208587265987968
0.05461576544617082,0.04299513198141795,0.01991156453842755,0.022116622480513853
0.055363779141540996,0.039588598597004886,0.020480626077080465,0.02272544088896941
0.05385357893274066,0.02530917521548466,0.020952388824563316,0.022412162396268594
0.05701346245323681,0.0177879744673249,0.02197461087811693,0.02381270835384006
0.059686169478898085,0.014321624244861813,0.022070455082691478,0.023084363367756752
0.060775843481147875,0.014281536845005202,0.022827447445038018,0.022946805847770247
0.0598106716437926,0.01634714774494681,0.02439820092413431,0.023563425651465724
0.05778848862724667,0.01631656282307701,0.024240550855499497,0.023369027309089133
0.057004004148204654,0.019091622274951377,0.024795678488166096,0.0237513026321112
0.05944390078325113,0.019163416429159943,0.023069074496366485,0.022393048193029848
0.05864513206482207,0.01807890484250757,0.024203709047132784,0.02246749067939796
0.053702092687500154,0.023160981111086946,0.023130967696284227,0.0213394403077208
0.050919698752673104,0.01642468858949248,0.021520981671771112,0.02030134600023231
0.04458188916420314,0.014698620189364813,0.021221441377155818,0.01833303635348293
0.03753058555213663,0.014375279655930252,0.020797661949911093,0.01745576469916437
0.03670045816169962,0.014245488165601254,0.019887267749615398,0.01693128271235611
0.03366867730319792,0.014712609287920203,0.019257609451428508,0.016081915506396954
0.031017221224118683,0.014901348007706386,0.01898820959402553,0.015668346067248748
0.029622172721189832,0.014721886938831828,0.018001734338451238,0.014833017379879136
0.032778695046706025,0.014936677896922877,0.016500798753184918,0.014982623066709387
0.03272546213254701,0.015511371249143431,0.01540861022606848,0.014556945874909296
0.04488406254761773,0.015076447804222085,0.01891348438793698,0.018794003939122637
0.049893227262920455,0.01576141418572261,0.022042595753060366,0.02101962572138357
0.056337478928524296,0.01566447032110278,0.024765223991927165,0.02373244566464782
0.056993372958060236,0.0163394899318484,0.024057909924307026,0.0231834195178892
0.05616424358454352,0.016749623123900933,0.023750022158068897,0.023221397682835567
0.0560888764396601,0.018312797592191305,0.024063128977493096,0.023515469968622253
0.05820691689238226,0.019322623783697878,0.025475549761527654,0.024574216140503615
0.05936350577149128,0.021693295917857944,0.02866182369202695,0.025637251669362794
0.06077397955655884,0.02129862651778213,0.029279779864536937,0.026397571318772718
0.060278741081578394,0.024143477378983,0.02252174120592958,0.02321248642893513
0.06023351638591774,0.023990219848216015,0.02235374309156564,0.02359120164635888
0.06071371037986956,0.02365831878652122,0.023599490129840403,0.024967666172524706
0.060254852776144764,0.02336114225840639,0.026421574326578188,0.026317706931758722
