南部,北部,中部,東部
0.10209621067668148,0.040781660421370124,0.11154843652946521,0.08962009025712908
0.10590437353360266,0.04611788904744981,0.11724423743962277,0.09410187008744052
0.10821745993728978,0.05338239628847997,0.11521234472124522,0.09379672426556018
0.10701272607791186,0.06308552746669846,0.1266157511579458,0.10296177906243663
0.10473741262159127,0.06130962050232749,0.11492288627276344,0.09598337731607368
0.10754297635115835,0.05530507651915736,0.10598735042394877,0.09194345904502663
0.11093714591898476,0.06882438683428886,0.09428001673092705,0.08737531343404471
0.07390028307044691,0.06741099695608996,0.06493682934149256,0.05942554527754062
0.037363348780298705,0.06313655218179805,0.051318026372790475,0.04027940169791131
0.022779645516653513,0.061637719537231725,0.043659971063765506,0.03151529274769728
0.019253974813368522,0.053722218129644686,0.026761616632145567,0.021152798453777967
0.01757804986887453,0.05466037207099096,0.026333268089451807,0.02033893242135831
0.018626643276753934,0.05549335604084118,0.033927042602610764,0.023860725978970748
0.018027636387054246,0.053621315481815854,0.0392752600783762,0.02683211522396776
0.020673757455670905,0.04726289447508205,0.03531062136164127,0.025386109056111904
0.028856303791167406,0.04379548915217017,0.029199830106325445,0.024361888481430737
0.0526042994569924,0.04588467230995588,0.03577831915853558,0.034373978726539495
0.09996231302885901,0.04152776694380232,0.037576524619432235,0.04759360259569832
0.11432991663182171,0.04184903285124572,0.03163360669813871,0.048218677654060425
0.11254591806112202,0.04408611883571108,0.032136917615403174,0.04806216676744697
0.11322097037436837,0.047922784891753674,0.036091677738604576,0.0504425523600427
0.11381390008007677,0.04822560284732369,0.04140799546106199,0.05338127795178383
0.10758340461756152,0.049540648233872976,0.0421476206696448,0.05209405716992705
0.10292388060790104,0.0627371522219528,0.05056505711222476,0.054839685600498074
0.10419343015641842,0.07226338567484054,0.06603351581821534,0.06812816380785092
0.10445507811499698,0.07417807471364295,0.055997474030898726,0.062006164554480055
0.10457728363924046,0.07558667098909805,0.046056051850829234,0.05714683708971157
0.10458132491188858,0.07816160158956108,0.04515436962302894,0.05614055752989763
0.10439952003847285,0.07563703217872073,0.04081161466059691,0.053609994335676744
0.10454723084403365,0.07421314555237762,0.036926667008979196,0.052377180443116074
0.10242514005159899,0.07130231140546767,0.03938032162404292,0.05331506991541731
0.06624810706070133,0.06451119618191105,0.038049539638346876,0.04167022323571283
0.033747297137009184,0.04258883569922399,0.02427840424430474,0.02367230018515179
0.022054989481958064,0.03860212619325256,0.01807860720230108,0.016414634914178196
0.020280411156142864,0.03277370765862034,0.0159835722325511,0.014806072531096484
0.019120521787503834,0.03003834846915527,0.014979786401971508,0.013911096568832639
0.018707400856428604,0.0278207294702157,0.0142582913627725,0.013482547532485827
0.019964070211230787,0.026750659342732484,0.013792789289753823,0.013610722572878037
0.022073968940207574,0.02673389887200903,0.014683762093657394,0.01470444153061157
0.030985467308698538,0.027841481180316114,0.018481004696887463,0.019292336147856314
0.05181546062045296,0.029804475693552056,0.023112781517638608,0.027282379894691088
0.08777379471549891,0.031447397113395656,0.026451652535455783,0.03789446996639606
0.10471611341945888,0.032355724651394684,0.027535551397887367,0.04362216269703177
0.10542442392917714,0.03155297483989908,0.02922372767465361,0.044896653882236064
0.10667186487581995,0.032965801917417124,0.030785214086934822,0.04593652930897743
0.10583092210275284,0.03340513935868441,0.036501390501254664,0.04854832035336025
0.10487571716652465,0.035536596478277914,0.04601359976065881,0.05381780236420971
0.10525466929435955,0.03499019263473847,0.042463965351404995,0.052480424263933324
0.10314543871679695,0.03616399902260585,0.042501401409187275,0.05280930757867255
0.1022456160710964,0.03761074269541398,0.04406855990435783,0.05434403954014367
0.10318901721763368,0.04244636122452446,0.045410851839849865,0.05784393254488865
0.10082113038018553,0.051892070287679545,0.04824300598957777,0.05953278958029948
0.10280870268285383,0.059408951589046625,0.056463181474799416,0.06376554987955972
0.10465161365182891,0.05956605486149275,0.05545969328662961,0.06340123176500077
0.09730145353423789,0.05630348532802472,0.03898726668226426,0.051913654979206254
0.06385419700494453,0.054667529362596175,0.03578877939827017,0.039885747210693316
0.035778033622891836,0.056922870917770235,0.030284007351806957,0.028117931791164036
0.022921156203859067,0.05313100636177128,0.024626737178985586,0.021008797799069404
0.01993774525743456,0.05178383735616469,0.019721587517288038,0.017401159500793042
0.019934352580887958,0.05040028210956792,0.017449833539042798,0.01613625181713096
0.019490846740730462,0.04750849933917872,0.0163462649282874,0.015217219385062103
0.02084736898263544,0.0467297370655996,0.01723438448909931,0.015648297953063307
0.024777556183143676,0.044264684037246566,0.020368961701009106,0.018508999911926415
0.03039882218286251,0.040518900226141304,0.024083920739107596,0.022239948780845724
0.05809543491955568,0.04225090969641947,0.02963797955982066,0.03254859545865174
0.10168267453959333,0.044530619765387615,0.03701405454291356,0.047285639185064336
0.1108652670404779,0.04734914114648766,0.03776247755810325,0.049304931055249315
0.11063336534327885,0.05360856202064108,0.03813650346509991,0.04964064540583752
0.10792205007754234,0.06952344108885819,0.04448133684354851,0.05259404421485097
0.10554003531879173,0.06863332167265694,0.05288907576989905,0.056610822052998125
0.10220977024319737,0.060019311641820755,0.06580420368393869,0.0652455258110722
0.10080614224477144,0.05405516943596416,0.07652872767554623,0.07160711744033146
0.09993770777967327,0.05372456491709824,0.06730870427728516,0.0658701410043877
0.10084861436505861,0.05500325888763507,0.0726170988598176,0.07015687164161297
0.10110543258539383,0.07127707636859554,0.07057837105418456,0.07041233596847477
0.10265345978283467,0.0662562813232428,0.06014977819632696,0.06515578580477031
0.10008526409259831,0.04866356578530338,0.06029594909858575,0.06448417233294278
